step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1.0,0.0,0.0,5.4636110218474645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.927222043694927,0.0,0.0,1.0,0.0,0.0,0.6897058233002138
16.0,1.0,4.0,1.3333333333333333,7.402747044725895,3.0,4.0,1.3333333333333333,4.0,1.3333333333333333,1.0,4.0,4.0,4.180441902363138,2.0,2.0,2.0,1.0,4.0,0.3227476744776441
24.0,1.0,0.0,0.0,7.536985883985221,8.0,7.0,0.875,3.0,0.375,1.0,0.0,0.0,5.739219882677854,0.0,0.0,5.0,1.0,0.0,0.379706595170606
32.0,2.0,5.0,0.8333333333333334,9.238822799462838,6.0,5.0,0.8333333333333334,0.0,0.0,2.0,5.0,5.0,9.238822799462838,0.8333333333333334,0.8333333333333334,6.0,2.0,5.0,0.5763271202996857
40.0,1.0,4.0,0.5,9.447238298523915,8.0,16.0,2.0,11.0,1.375,1.0,4.0,0.0,10.915742440796723,0.8,0.8,5.0,1.0,4.0,0.7479304847623247
48.0,1.0,12.0,1.3333333333333333,8.752059858781914,9.0,12.0,1.3333333333333333,0.0,0.0,1.0,12.0,8.0,7.437969339667017,1.5,1.5,8.0,1.0,12.0,0.4897598034699867
56.0,3.0,32.0,2.909090909090909,6.014203287207146,11.0,33.0,3.0,21.0,1.9090909090909087,3.0,32.0,20.0,4.999543992538323,3.555555555555556,3.555555555555556,9.0,3.0,32.0,0.3012994456260036
64.0,1.0,0.0,0.0,7.189328404990624,13.0,45.0,3.4615384615384617,12.0,0.9230769230769232,1.0,0.0,0.0,7.382135132099784,0.0,0.0,7.0,1.0,0.0,0.4257456812279727
72.0,4.0,12.0,0.9230769230769232,5.124325318850765,13.0,49.0,3.769230769230769,4.0,0.3076923076923077,4.0,12.0,12.0,3.446550246307227,1.2,1.2,10.0,4.0,12.0,0.1915291351301642
80.0,2.0,0.0,0.0,7.245701069658123,18.0,68.0,3.7777777777777777,19.0,1.0555555555555556,2.0,7.0,0.0,5.7378941011994415,0.5833333333333334,0.5833333333333334,12.0,2.0,7.0,0.353894678865937
88.0,7.0,26.0,1.3,6.745215101147833,20.0,69.0,3.45,1.0,0.05,7.0,33.0,26.0,5.797281673934953,1.9411764705882355,1.9411764705882355,17.0,7.0,33.0,0.3796719771616738
96.0,1.0,0.0,0.0,7.366444138656134,24.0,63.0,2.625,0.0,0.0,1.0,21.0,0.0,6.846274885687004,1.105263157894737,1.105263157894737,19.0,1.0,21.0,0.4543889888944249
104.0,2.0,4.0,0.1538461538461538,10.898108135874477,26.0,34.0,1.3076923076923077,0.0,0.0,2.0,4.0,0.0,9.171446169732114,0.2352941176470588,0.2352941176470588,17.0,2.0,4.0,0.5968231108377822
112.0,6.0,30.0,1.3636363636363635,8.38467424747283,22.0,30.0,1.3636363636363635,0.0,0.0,6.0,30.0,26.0,6.858787064073348,1.6666666666666667,1.6666666666666667,18.0,6.0,30.0,0.4404201462868339
120.0,1.0,4.0,0.1739130434782608,7.380002716962726,23.0,60.0,2.608695652173913,30.0,1.3043478260869563,1.0,9.0,0.0,7.762481564751225,0.5625,0.5625,16.0,1.0,9.0,0.5269792686165096
128.0,8.0,43.0,1.72,8.046405917368244,25.0,70.0,2.8,10.0,0.4,6.0,28.0,19.0,5.570719813953756,2.0,2.0,14.0,6.0,28.0,0.3822474386737406
136.0,7.0,76.0,3.3043478260869565,5.977155399515745,23.0,108.0,4.695652173913044,38.0,1.6521739130434785,7.0,76.0,48.0,4.694113538203847,3.8,3.8,20.0,7.0,76.0,0.3283574190466591
144.0,12.0,157.0,6.541666666666667,5.599516523545652,24.0,160.0,6.666666666666667,52.0,2.1666666666666665,12.0,157.0,81.0,3.8808612471112727,8.263157894736842,8.263157894736842,19.0,12.0,157.0,0.2894638776716365
152.0,6.0,23.0,0.8214285714285714,5.789411436838699,28.0,233.0,8.321428571428571,73.0,2.607142857142857,6.0,118.0,0.0,4.826658820546816,5.619047619047619,5.619047619047619,21.0,6.0,118.0,0.3245064495929838
160.0,5.0,24.0,0.8,9.654754332310558,30.0,175.0,5.833333333333333,0.0,0.0,3.0,18.0,0.0,8.789064632096538,0.9473684210526316,0.9473684210526316,19.0,3.0,18.0,0.5484001162290838
168.0,8.0,61.0,2.3461538461538463,7.996803471759064,26.0,78.0,3.0,0.0,0.0,5.0,28.0,10.0,6.779109607802322,1.6470588235294117,1.6470588235294117,17.0,5.0,28.0,0.4345821179832863
176.0,10.0,101.0,3.8846153846153846,7.285567894089739,26.0,135.0,5.1923076923076925,57.0,2.1923076923076925,8.0,68.0,40.0,7.061897770982034,3.4,3.4,20.0,8.0,68.0,0.4554785216270723
184.0,1.0,2.0,0.074074074074074,7.874191231860046,27.0,168.0,6.222222222222222,33.0,1.2222222222222223,1.0,42.0,0.0,7.257923532970726,2.0,2.0,21.0,1.0,42.0,0.4823401976577556
192.0,7.0,29.0,1.0,8.227041431214579,29.0,134.0,4.620689655172414,0.0,0.0,7.0,63.0,21.0,6.958126074215854,2.739130434782609,2.739130434782609,23.0,7.0,63.0,0.4321728005966593
200.0,8.0,51.0,1.59375,7.606600509157432,32.0,182.0,5.6875,48.0,1.5,8.0,59.0,0.0,6.232345932667527,2.36,2.36,25.0,8.0,59.0,0.4082685805558242
208.0,10.0,119.0,3.966666666666667,7.477354120419542,30.0,149.0,4.966666666666667,0.0,0.0,10.0,122.0,63.0,5.754516049679533,5.083333333333333,5.083333333333333,24.0,10.0,122.0,0.3794584558652927
216.0,7.0,38.0,1.2666666666666666,5.951326680026693,30.0,202.0,6.733333333333333,53.0,1.7666666666666666,7.0,109.0,0.0,5.774912968631863,4.36,4.36,25.0,7.0,109.0,0.3891717247682523
