step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1,0.0,0.0,5.4636110218474645,2,0.0,0.0,0.0,0.0,0,0.0,0.0,10.927222043694927,0.0,0.0,1,0,0.0,0.6897058233002138
16.0,0,0.0,0.0,11.067197671817828,3,0.0,0.0,0.0,0.0,0,0.0,0.0,8.857113367598505,0.0,0.0,1,0,0.0,0.6838168337323859
24.0,2,2.0,0.2857142857142857,6.180512592821676,7,2.0,0.2857142857142857,2.0,0.2857142857142857,2,2.0,2.0,4.841001876454377,0.3333333333333333,0.3333333333333333,6,2,2.0,0.3214614656350202
32.0,3,13.0,1.8571428571428568,7.917834587419534,7,13.0,1.8571428571428568,11.0,1.5714285714285714,3,13.0,11.0,7.917834587419534,1.8571428571428568,1.8571428571428568,7,3,13.0,0.4939047764822314
40.0,1,4.0,0.4444444444444444,8.875226220839885,9,29.0,3.2222222222222223,16.0,1.7777777777777777,1,10.0,0.0,9.75137003142895,1.6666666666666667,1.6666666666666667,6,1,10.0,0.6685513870442622
48.0,1,12.0,1.0909090909090908,9.953956460310849,11,24.0,2.1818181818181817,0.0,0.0,1,12.0,2.0,7.960458144732655,1.5,1.5,8,1,12.0,0.5274261455673177
56.0,0,0.0,0.0,9.35485291615531,10,19.0,1.9,0.0,0.0,0,0.0,0.0,8.460234019505465,0.0,0.0,6,0,0.0,0.5195090616483395
64.0,2,3.0,0.3,9.218492326117389,10,25.0,2.5,6.0,0.6,2,3.0,3.0,6.1770307977976575,0.6,0.6,5,2,3.0,0.3431332619570003
72.0,1,0.0,0.0,10.21277730220354,11,26.0,2.363636363636364,1.0,0.0909090909090909,1,0.0,0.0,6.914635180621407,0.0,0.0,5,1,0.0,0.3518083270827901
80.0,1,5.0,0.4166666666666667,8.10577255852692,12,27.0,2.25,1.0,0.0833333333333333,1,7.0,7.0,6.710814445134392,0.7,0.7,10,1,7.0,0.4315213413997377
88.0,0,0.0,0.0,9.166682106755172,16,16.0,1.0,0.0,0.0,0,0.0,0.0,9.80218490558546,0.0,0.0,11,0,0.0,0.6318472442446215
96.0,0,0.0,0.0,11.079359512969283,19,2.0,0.1052631578947368,0.0,0.0,0,0.0,0.0,10.018615035090116,0.0,0.0,13,0,0.0,0.6691771350936643
104.0,1,4.0,0.2222222222222222,9.215221124261154,18,6.0,0.3333333333333333,4.0,0.2222222222222222,1,5.0,5.0,9.368505586375944,0.3333333333333333,0.3333333333333333,15,1,5.0,0.6190108902473637
112.0,2,2.0,0.0909090909090909,8.264063915216584,22,16.0,0.7272727272727273,10.0,0.4545454545454545,2,3.0,0.0,8.073829307012462,0.1764705882352941,0.1764705882352941,17,2,3.0,0.5089744083134616
120.0,5,28.0,1.2727272727272727,6.712205914634043,22,39.0,1.7727272727272727,23.0,1.0454545454545454,5,30.0,27.0,6.0135178039866375,1.6666666666666667,1.6666666666666667,18,5,30.0,0.4035441666177746
128.0,8,55.0,2.2916666666666665,5.629123486194065,24,91.0,3.7916666666666665,52.0,2.1666666666666665,8,69.0,39.0,4.556789554696029,3.631578947368421,3.631578947368421,19,8,69.0,0.3056727653152789
136.0,3,10.0,0.3846153846153846,5.979143400407788,26,116.0,4.461538461538462,25.0,0.9615384615384616,3,54.0,0.0,5.0074742131033965,2.7,2.7,20,3,54.0,0.3457100188850237
144.0,8,26.0,1.0,5.543340367397604,26,99.0,3.807692307692308,0.0,0.0,8,74.0,20.0,4.202598844465048,3.523809523809524,3.523809523809524,21,8,74.0,0.2996180781561247
152.0,8,34.0,1.096774193548387,5.807722719751916,31,153.0,4.935483870967742,54.0,1.7419354838709675,8,92.0,18.0,4.3467884392380745,3.8333333333333335,3.8333333333333335,24,8,92.0,0.2913328765353832
160.0,8,22.0,0.6875,6.011161407520265,32,133.0,4.15625,0.0,0.0,8,72.0,0.0,5.209669777340835,2.769230769230769,2.769230769230769,26,8,72.0,0.334138421007963
168.0,15,111.0,3.5806451612903225,4.683599682524878,31,162.0,5.225806451612903,29.0,0.935483870967742,15,155.0,83.0,3.738422558366633,5.535714285714286,5.535714285714286,28,15,155.0,0.2466200103890254
176.0,17,230.0,6.216216216216216,5.333308602596491,37,291.0,7.864864864864865,129.0,3.4864864864864864,17,277.0,122.0,4.22983031931164,8.935483870967742,8.935483870967742,31,17,277.0,0.2792992802988563
184.0,21,387.0,10.18421052631579,3.617695062076875,38,435.0,11.447368421052632,144.0,3.789473684210526,21,434.0,157.0,3.2489336020515154,11.72972972972973,11.72972972972973,37,21,434.0,0.2166843820476625
192.0,20,254.0,5.7727272727272725,3.788900331175892,44,611.0,13.886363636363637,176.0,4.0,20,453.0,19.0,3.393209394717408,11.325,11.325,40,20,453.0,0.219027840163322
200.0,15,97.0,2.1555555555555554,6.17050210909344,45,573.0,12.733333333333333,0.0,0.0,15,322.0,0.0,4.511589215842557,8.702702702702704,8.702702702702704,37,15,322.0,0.2819197944703511
208.0,10,141.0,3.615384615384616,7.723003559993253,39,380.0,9.743589743589745,0.0,0.0,10,213.0,0.0,5.815563853040155,7.1,7.1,30,10,213.0,0.3612948633059193
216.0,13,235.0,6.527777777777778,6.309652738011988,36,313.0,8.694444444444445,0.0,0.0,13,255.0,42.0,5.350671616597155,9.107142857142858,9.107142857142858,28,13,255.0,0.3514283340450509
224.0,8,58.0,1.6111111111111112,5.454917098390797,36,352.0,9.77777777777778,39.0,1.0833333333333333,8,202.0,0.0,4.579321412390744,6.733333333333333,6.733333333333333,30,8,202.0,0.3170480121682268
232.0,8,46.0,1.2105263157894737,8.225180062458364,38,288.0,7.578947368421052,0.0,0.0,7,100.0,0.0,6.29086252414894,3.703703703703704,3.703703703703704,27,7,100.0,0.4351615576724427
240.0,9,23.0,0.696969696969697,5.349058938526135,33,159.0,4.818181818181818,0.0,0.0,8,98.0,0.0,5.317639608544771,3.6296296296296298,3.6296296296296298,27,8,98.0,0.3580979747979338
248.0,5,15.0,0.4545454545454545,5.510915497237172,33,208.0,6.303030303030303,49.0,1.4848484848484849,5,102.0,4.0,4.331742295158413,3.7777777777777777,3.7777777777777777,27,5,102.0,0.3061246874039035
256.0,9,25.0,0.8064516129032258,5.262155728966953,31,159.0,5.129032258064516,0.0,0.0,9,102.0,0.0,4.730118841071758,3.923076923076923,3.923076923076923,26,9,102.0,0.3341440898826924
264.0,9,30.0,0.967741935483871,5.81126310777761,31,183.0,5.903225806451613,24.0,0.7741935483870968,9,119.0,17.0,4.946972575719664,4.76,4.76,25,9,119.0,0.3513549190940396
272.0,4,36.0,1.0285714285714285,8.936499501833914,35,152.0,4.342857142857143,0.0,0.0,4,82.0,0.0,7.650706897788312,3.565217391304348,3.565217391304348,23,4,82.0,0.5247299546048498
280.0,5,68.0,2.2666666666666666,8.55738644418335,30,110.0,3.6666666666666665,0.0,0.0,5,102.0,20.0,6.94339966228045,5.1,5.1,20,5,102.0,0.4814964347205158
288.0,3,8.0,0.2666666666666666,7.910590969280631,30,133.0,4.433333333333334,23.0,0.7666666666666667,3,40.0,0.0,6.870356445647909,2.0,2.0,20,3,40.0,0.4763113808289855
296.0,6,45.0,1.40625,8.318506957068436,32,78.0,2.4375,0.0,0.0,6,46.0,6.0,7.493880766381163,2.0,2.0,23,6,46.0,0.5230102488240742
