step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1,0.0,0.0,5.4636110218474645,2,0.0,0.0,0.0,0.0,0,0.0,0.0,10.927222043694927,0.0,0.0,1,0,0.0,0.6897058233002138
16.0,1,4.0,1.3333333333333333,7.402747044725895,3,4.0,1.3333333333333333,4.0,1.3333333333333333,1,4.0,4.0,4.180441902363138,2.0,2.0,2,1,4.0,0.3227476744776441
24.0,3,15.0,1.875,5.178021727530455,8,15.0,1.875,11.0,1.375,3,15.0,11.0,3.886656704174025,2.142857142857143,2.142857142857143,7,3,15.0,0.2579097500482264
32.0,0,0.0,0.0,9.480965238836864,8,24.0,3.0,9.0,1.125,0,2.0,0.0,10.33414045406077,0.3333333333333333,0.3333333333333333,6,0,2.0,0.6472212370126563
40.0,1,4.0,0.4444444444444444,12.215015200569878,9,13.0,1.4444444444444444,0.0,0.0,1,4.0,2.0,10.915742440796723,0.8,0.8,5,1,4.0,0.7479304847623247
48.0,0,0.0,0.0,8.620799352261502,9,7.0,0.7777777777777778,0.0,0.0,0,0.0,0.0,9.076335467639929,0.0,0.0,7,0,0.0,0.5937612968336897
56.0,3,18.0,1.5,6.256882988498404,12,25.0,2.083333333333333,18.0,1.5,3,18.0,18.0,4.511398913366471,1.8,1.8,10,3,18.0,0.2719932051192775
64.0,8,64.0,4.0,3.9348765656801112,16,71.0,4.4375,46.0,2.875,8,64.0,46.0,2.435052561919356,4.571428571428571,4.571428571428571,14,8,64.0,0.1360468655500095
72.0,5,68.0,3.4,5.396015295390555,20,122.0,6.1,51.0,2.55,5,78.0,14.0,3.150255580691695,5.571428571428571,5.571428571428571,14,5,78.0,0.1779518370736465
80.0,4,100.0,5.2631578947368425,9.588494566674507,19,110.0,5.789473684210527,0.0,0.0,4,100.0,22.0,6.14797216278543,8.333333333333334,8.333333333333334,12,4,100.0,0.3954058425374326
88.0,4,132.0,7.764705882352941,8.971215433655814,17,132.0,7.764705882352941,22.0,1.2941176470588236,4,132.0,32.0,7.221744692248179,10.153846153846152,10.153846153846152,13,4,132.0,0.481617023454809
96.0,5,165.0,7.857142857142857,6.637510226890951,21,165.0,7.857142857142857,33.0,1.5714285714285714,5,165.0,33.0,6.309518506296571,8.25,8.25,20,5,165.0,0.4181257421612644
104.0,5,21.0,0.84,7.339440690645742,25,202.0,8.08,37.0,1.48,5,57.0,0.0,7.452145690785817,2.85,2.85,20,5,57.0,0.4929986753283785
112.0,7,63.0,2.333333333333333,7.171036795058537,27,69.0,2.555555555555556,0.0,0.0,7,64.0,7.0,6.1409247774147495,3.2,3.2,20,7,64.0,0.3967871478537777
120.0,1,4.0,0.1538461538461538,8.267054915341346,26,105.0,4.038461538461538,36.0,1.3846153846153846,1,24.0,0.0,7.023951736123469,1.3333333333333333,1.3333333333333333,18,1,24.0,0.4660705926167913
128.0,5,28.0,1.12,9.515163620629812,25,59.0,2.36,0.0,0.0,5,30.0,6.0,5.473710716732371,2.3076923076923075,2.3076923076923075,13,5,30.0,0.3732288448543149
136.0,1,2.0,0.1,7.801944361279941,20,51.0,2.55,0.0,0.0,1,12.0,0.0,7.526901541580597,0.8,0.8,15,1,12.0,0.5206222211080455
144.0,5,31.0,1.631578947368421,8.031736492768188,19,33.0,1.736842105263158,0.0,0.0,5,31.0,19.0,6.121126542288913,2.2142857142857144,2.2142857142857144,14,5,31.0,0.438648643803016
152.0,8,71.0,3.0869565217391304,6.232845938599531,23,83.0,3.608695652173913,50.0,2.1739130434782608,8,71.0,40.0,4.749564981995136,3.736842105263158,3.736842105263158,19,8,71.0,0.3255526292574352
