step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1,0.0,0.0,5.4636110218474645,2,0.0,0.0,0.0,0.0,0,0.0,0.0,10.927222043694927,0.0,0.0,1,0,0.0,0.6897058233002138
16.0,0,0.0,0.0,11.067197671817828,3,0.0,0.0,0.0,0.0,0,0.0,0.0,8.857113367598505,0.0,0.0,1,0,0.0,0.6838168337323859
24.0,1,0.0,0.0,8.099565648700153,7,0.0,0.0,0.0,0.0,1,0.0,0.0,4.997035476103261,0.0,0.0,5,1,0.0,0.3315585181081839
32.0,0,0.0,0.0,12.614537997120854,6,0.0,0.0,0.0,0.0,0,0.0,0.0,13.844466713834812,0.0,0.0,4,0,0.0,0.8635415365250677
40.0,1,4.0,0.6666666666666666,10.3596313940635,6,4.0,0.6666666666666666,4.0,0.6666666666666666,1,4.0,4.0,10.915742440796723,0.8,0.8,5,1,4.0,0.7479304847623247
48.0,0,0.0,0.0,9.472686759245606,9,7.0,0.7777777777777778,3.0,0.3333333333333333,0,0.0,0.0,9.076335467639929,0.0,0.0,7,0,0.0,0.5937612968336897
56.0,2,10.0,0.8333333333333334,6.997480078098794,12,20.0,1.6666666666666667,13.0,1.0833333333333333,2,10.0,10.0,5.012665459296078,1.1111111111111112,1.1111111111111112,9,2,10.0,0.3022146723547528
64.0,3,22.0,1.4666666666666666,7.281678057985158,15,39.0,2.6,19.0,1.2666666666666666,3,22.0,12.0,5.240153493024282,2.4444444444444446,2.4444444444444446,9,3,22.0,0.2938261511338107
72.0,4,12.0,0.8,5.779631718823721,15,51.0,3.4,12.0,0.8,4,15.0,0.0,3.779647115196792,1.3636363636363635,1.3636363636363635,11,4,15.0,0.2212240569761143
80.0,2,5.0,0.2941176470588235,6.03428292347705,17,40.0,2.3529411764705883,0.0,0.0,2,15.0,0.0,5.48387890771207,1.1538461538461535,1.1538461538461535,13,2,15.0,0.3407570118075828
88.0,1,13.0,0.7222222222222222,11.683294814596604,18,24.0,1.3333333333333333,0.0,0.0,1,17.0,2.0,9.111620416229115,1.7,1.7,10,1,17.0,0.6038941799222995
96.0,0,0.0,0.0,8.617310445577097,18,20.0,1.1111111111111112,0.0,0.0,0,0.0,0.0,8.255790710344387,0.0,0.0,16,0,0.0,0.549016595623643
104.0,1,4.0,0.1904761904761904,9.296616875493488,21,12.0,0.5714285714285714,0.0,0.0,1,4.0,4.0,9.39678784217644,0.25,0.25,16,1,4.0,0.6184224156826608
112.0,2,17.0,0.7391304347826086,7.2678606232129885,23,19.0,0.8260869565217391,7.0,0.3043478260869565,2,17.0,13.0,6.98617820750598,0.9444444444444444,0.9444444444444444,18,2,17.0,0.4505853640285002
120.0,11,71.0,2.958333333333333,5.681904931954368,24,71.0,2.958333333333333,52.0,2.1666666666666665,11,71.0,54.0,4.80386605955636,3.227272727272727,3.227272727272727,22,11,71.0,0.3263316376593768
128.0,17,180.0,6.666666666666667,3.306791867946087,27,180.0,6.666666666666667,109.0,4.037037037037037,17,180.0,109.0,2.8303530562757837,7.2,7.2,25,17,180.0,0.1968324442245784
136.0,13,187.0,5.84375,4.458442578363448,32,302.0,9.4375,122.0,3.8125,13,234.0,54.0,3.4621974596538987,8.666666666666666,8.666666666666666,27,13,234.0,0.2413458071480242
144.0,9,45.0,1.40625,4.595432849515671,32,330.0,10.3125,28.0,0.875,9,217.0,0.0,3.3354005359892933,8.68,8.68,25,9,217.0,0.2328190565333513
152.0,10,30.0,0.8571428571428571,4.972497871134363,35,284.0,8.114285714285714,0.0,0.0,10,222.0,5.0,3.791372725265184,7.655172413793103,7.655172413793103,29,10,222.0,0.2555950872001878
160.0,18,127.0,3.5277777777777777,5.608066416908233,36,326.0,9.055555555555555,42.0,1.1666666666666667,18,266.0,44.0,4.105894606445551,8.580645161290322,8.580645161290322,31,18,266.0,0.2669274359879985
168.0,12,81.0,2.131578947368421,4.9907134004384845,38,384.0,10.105263157894736,58.0,1.5263157894736843,12,225.0,0.0,4.082810450095979,7.5,7.5,30,12,225.0,0.2655868031664409
176.0,6,39.0,1.0263157894736843,7.745207804593388,38,329.0,8.657894736842104,0.0,0.0,4,101.0,0.0,6.270872114454432,3.740740740740741,3.740740740740741,27,4,101.0,0.3919542161357067
184.0,10,47.0,1.3055555555555556,5.402492725714728,36,163.0,4.527777777777778,0.0,0.0,10,110.0,9.0,4.909746447632793,3.4375,3.4375,32,10,110.0,0.3185322896164524
192.0,14,84.0,2.048780487804878,5.3468674821521365,41,240.0,5.853658536585366,77.0,1.8780487804878048,14,139.0,29.0,4.553804448268944,3.971428571428572,3.971428571428572,35,14,139.0,0.285020048548273
200.0,7,20.0,0.4761904761904761,5.23470825217782,42,233.0,5.547619047619048,0.0,0.0,7,141.0,2.0,4.34731676743857,3.9166666666666665,3.9166666666666665,36,7,141.0,0.2859639320006016
208.0,14,46.0,1.1219512195121952,4.328219866773239,41,252.0,6.146341463414634,19.0,0.4634146341463415,14,159.0,18.0,3.75181397606304,4.416666666666667,4.416666666666667,36,14,159.0,0.2510071822149327
216.0,11,39.0,0.951219512195122,4.427784944171392,41,253.0,6.170731707317073,1.0,0.024390243902439,11,188.0,29.0,4.12729508326105,5.222222222222222,5.222222222222222,36,11,188.0,0.2852853754872381
224.0,15,117.0,2.7857142857142856,6.318343111935589,42,268.0,6.380952380952381,15.0,0.3571428571428571,15,242.0,54.0,4.551474422331246,7.117647058823529,7.117647058823529,34,15,242.0,0.3198057916521685
232.0,24,271.0,6.775,3.7350573317033033,40,394.0,9.85,126.0,3.15,23,394.0,152.0,3.5208462785808567,10.36842105263158,10.36842105263158,38,23,394.0,0.2492383008425235
240.0,20,222.0,5.045454545454546,4.491793618847827,44,580.0,13.181818181818182,186.0,4.227272727272728,19,433.0,39.0,4.069850388486524,11.394736842105264,11.394736842105264,38,19,433.0,0.2759561110722794
248.0,13,93.0,2.2142857142857144,4.194369116942646,42,547.0,13.023809523809524,0.0,0.0,13,492.0,59.0,3.7050760404212992,12.947368421052632,12.947368421052632,38,13,492.0,0.2598918145812312
256.0,18,134.0,3.35,3.742435199672888,40,611.0,15.275,64.0,1.6,18,598.0,106.0,3.229657815136074,15.736842105263158,15.736842105263158,38,18,598.0,0.2271833338862602
264.0,20,259.0,6.023255813953488,4.172298307337406,43,775.0,18.023255813953487,164.0,3.813953488372093,20,723.0,125.0,3.3555459104718706,19.54054054054054,19.54054054054054,37,20,723.0,0.2364769733924072
272.0,21,417.0,8.872340425531915,5.984852077955546,47,887.0,18.872340425531917,112.0,2.382978723404255,21,859.0,136.0,4.139020722742005,24.542857142857144,24.542857142857144,35,21,859.0,0.2856601128121756
280.0,16,227.0,5.27906976744186,5.046780874565528,43,1010.0,23.48837209302325,123.0,2.86046511627907,16,726.0,0.0,3.837128092145399,21.352941176470587,21.352941176470587,34,16,726.0,0.2606294111349265
288.0,10,89.0,2.069767441860465,6.773717770556592,43,873.0,20.302325581395348,0.0,0.0,10,447.0,0.0,4.811165760358685,14.419354838709678,14.419354838709678,31,10,447.0,0.3285827195369197
296.0,8,33.0,0.7857142857142857,5.225818484184859,42,512.0,12.19047619047619,0.0,0.0,8,458.0,11.0,4.799075977249784,13.085714285714284,13.085714285714284,35,8,458.0,0.3332482665060682
