step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1.0,0.0,0.0,5.4636110218474645,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.927222043694927,0.0,0.0,1.0,0.0,0.0,0.6897058233002138
16.0,0.0,0.0,0.0,11.067197671817828,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.857113367598505,0.0,0.0,1.0,0.0,0.0,0.6838168337323859
24.0,2.0,2.0,0.2857142857142857,6.180512592821676,7.0,2.0,0.2857142857142857,2.0,0.2857142857142857,2,2.0,2.0,4.841001876454377,0.3333333333333333,0.3333333333333333,6.0,2.0,2.0,0.3214614656350202
32.0,3.0,13.0,1.8571428571428568,7.917834587419534,7.0,13.0,1.8571428571428568,11.0,1.5714285714285714,3,13.0,11.0,7.917834587419534,1.8571428571428568,1.8571428571428568,7.0,3.0,13.0,0.4939047764822314
40.0,1.0,4.0,0.4444444444444444,9.046634951711845,9.0,29.0,3.2222222222222223,16.0,1.7777777777777777,1,10.0,0.0,9.75137003142895,1.6666666666666667,1.6666666666666667,6.0,1.0,10.0,0.6685513870442622
48.0,1.0,5.0,0.5,7.758719417035351,10.0,18.0,1.8,0.0,0.0,1,11.0,1.0,7.941793534184938,1.375,1.375,8.0,1.0,11.0,0.5195411347294785
56.0,2.0,10.0,0.7692307692307693,7.198428366334545,13.0,34.0,2.6153846153846154,16.0,1.2307692307692308,2,10.0,0.0,5.012665459296078,1.1111111111111112,1.1111111111111112,9.0,2.0,10.0,0.3022146723547528
64.0,3.0,22.0,1.4666666666666666,7.337853093184193,15.0,39.0,2.6,5.0,0.3333333333333333,3,22.0,12.0,5.240153493024282,2.4444444444444446,2.4444444444444446,9.0,3.0,22.0,0.2938261511338107
72.0,4.0,12.0,0.8,5.896867724183423,15.0,51.0,3.4,12.0,0.8,4,15.0,0.0,3.779647115196792,1.3636363636363635,1.3636363636363635,11.0,4.0,15.0,0.2212240569761143
80.0,7.0,55.0,3.6666666666666665,3.722930545395161,15.0,55.0,3.6666666666666665,4.0,0.2666666666666666,7,55.0,40.0,3.722930545395161,3.6666666666666665,3.6666666666666665,15.0,7.0,55.0,0.2387423668267225
88.0,9.0,123.0,5.857142857142857,4.797470136508009,21.0,123.0,5.857142857142857,68.0,3.238095238095238,9,123.0,68.0,4.727868605036168,6.15,6.15,20.0,9.0,123.0,0.3128522133425509
96.0,4.0,15.0,0.5357142857142857,6.150284361299248,28.0,188.0,6.714285714285714,65.0,2.321428571428572,4,99.0,0.0,5.460117079945662,4.304347826086956,4.304347826086956,23.0,4.0,99.0,0.3634893720885658
104.0,1.0,6.0,0.2142857142857142,10.190974058141869,28.0,107.0,3.821428571428572,0.0,0.0,1,12.0,0.0,8.66681374434432,0.6,0.6,20.0,1.0,12.0,0.5619901326999198
112.0,6.0,36.0,1.44,8.639993614294353,25.0,37.0,1.48,0.0,0.0,6,37.0,25.0,6.656108890495802,1.947368421052632,1.947368421052632,19.0,6.0,37.0,0.4252810616434168
120.0,11.0,99.0,4.304347826086956,5.540654970034444,23.0,100.0,4.3478260869565215,63.0,2.739130434782609,11,100.0,63.0,5.169112929465767,4.545454545454546,4.545454545454546,22.0,11.0,100.0,0.3488759593437516
128.0,14.0,181.0,6.464285714285714,5.050695754021713,28.0,189.0,6.75,89.0,3.1785714285714284,14,182.0,82.0,3.998895371029124,8.272727272727273,8.272727272727273,22.0,14.0,182.0,0.2643559485335046
