step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1.0,0.0,0.0,5.4636110218474645,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.927222043694927,0.0,0.0,1.0,0.0,0.0,0.6897058233002138
16.0,1.0,4.0,1.3333333333333333,7.402747044725895,3,4.0,1.3333333333333333,4.0,1.3333333333333333,1.0,4.0,4.0,4.180441902363138,2.0,2.0,2.0,1.0,4.0,0.3227476744776441
24.0,3.0,15.0,1.875,5.178021727530455,8,15.0,1.875,11.0,1.375,3.0,15.0,11.0,3.886656704174025,2.142857142857143,2.142857142857143,7.0,3.0,15.0,0.2579097500482264
32.0,4.0,38.0,4.75,6.922768066719041,8,38.0,4.75,23.0,2.875,4.0,38.0,23.0,6.922768066719042,4.75,4.75,8.0,4.0,38.0,0.4318073766788686
40.0,1.0,4.0,0.4,8.95683918394103,10,60.0,6.0,22.0,2.2,1.0,12.0,0.0,9.698221753115478,2.0,2.0,6.0,1.0,12.0,0.6648771246803361
48.0,1.0,5.0,0.4545454545454545,8.738272065966829,11,30.0,2.727272727272727,0.0,0.0,1.0,13.0,1.0,7.941793534184938,1.625,1.625,8.0,1.0,13.0,0.5195411347294785
56.0,1.0,4.0,0.3076923076923077,8.103913061798806,13,31.0,2.3846153846153846,1.0,0.0769230769230769,1.0,4.0,0.0,6.427985133263556,0.5714285714285714,0.5714285714285714,7.0,1.0,4.0,0.3873850015191475
64.0,5.0,26.0,1.8571428571428568,6.228252041805474,14,49.0,3.5,18.0,1.2857142857142858,5.0,26.0,22.0,3.90497161078269,2.363636363636364,2.363636363636364,11.0,5.0,26.0,0.2330986775199739
72.0,9.0,74.0,4.625,3.648204207633532,16,81.0,5.0625,32.0,2.0,9.0,74.0,48.0,2.067546885613623,5.285714285714286,5.285714285714286,14.0,9.0,74.0,0.1171908365488112
80.0,3.0,6.0,0.3,4.989763426602073,20,123.0,6.15,42.0,2.1,3.0,54.0,0.0,4.080401870489331,3.375,3.375,16.0,3.0,54.0,0.2546260299617436
88.0,1.0,0.0,0.0,11.418024372838012,22,54.0,2.4545454545454546,0.0,0.0,1.0,0.0,0.0,9.39486162378176,0.0,0.0,13.0,1.0,0.0,0.5915767145434726
96.0,5.0,13.0,0.65,6.579180284758934,20,14.0,0.7,0.0,0.0,5.0,14.0,14.0,6.579180284758936,0.7,0.7,20.0,5.0,14.0,0.437924085073264
104.0,2.0,4.0,0.16,8.181210229744158,25,39.0,1.56,25.0,1.0,2.0,9.0,0.0,8.062962762812223,0.45,0.45,20.0,2.0,9.0,0.5260250271615576
112.0,7.0,21.0,0.7777777777777778,6.669041208165048,27,37.0,1.3703703703703705,0.0,0.0,6.0,23.0,14.0,6.701226626349762,1.15,1.15,20.0,6.0,23.0,0.4310562679545004
120.0,3.0,4.0,0.1481481481481481,7.420957708681188,27,73.0,2.703703703703704,36.0,1.3333333333333333,3.0,37.0,14.0,6.193475127553802,1.85,1.85,20.0,3.0,37.0,0.4145454983894668
