step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1.0,0.0,0.0,5.4636110218474645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.927222043694927,0.0,0.0,1.0,0.0,0.0,0.6897058233002138
16.0,1.0,4.0,1.3333333333333333,7.402747044725895,3.0,4.0,1.3333333333333333,4.0,1.3333333333333333,1.0,4.0,4.0,4.180441902363138,2.0,2.0,2.0,1.0,4.0,0.3227476744776441
24.0,3.0,15.0,1.875,5.178021727530455,8.0,15.0,1.875,11.0,1.375,3.0,15.0,11.0,3.886656704174025,2.142857142857143,2.142857142857143,7.0,3.0,15.0,0.2579097500482264
32.0,0.0,0.0,0.0,9.480965238836864,8.0,24.0,3.0,9.0,1.125,0.0,2.0,0.0,10.33414045406077,0.3333333333333333,0.3333333333333333,6.0,0.0,2.0,0.6472212370126563
40.0,1.0,4.0,0.4444444444444444,12.215015200569878,9.0,13.0,1.4444444444444444,0.0,0.0,1.0,4.0,2.0,10.915742440796723,0.8,0.8,5.0,1.0,4.0,0.7479304847623247
48.0,1.0,12.0,1.3333333333333333,7.793330136193433,9.0,12.0,1.3333333333333333,0.0,0.0,1.0,12.0,8.0,7.960458144732655,1.5,1.5,8.0,1.0,12.0,0.5274261455673177
56.0,0.0,0.0,0.0,9.35485291615531,10.0,19.0,1.9,7.0,0.7,0.0,0.0,0.0,8.460234019505465,0.0,0.0,6.0,0.0,0.0,0.5195090616483395
64.0,2.0,3.0,0.3,9.218492326117389,10.0,25.0,2.5,6.0,0.6,2.0,3.0,3.0,6.1770307977976575,0.6,0.6,5.0,2.0,3.0,0.3431332619570003
72.0,1.0,0.0,0.0,10.179126888220376,11.0,26.0,2.363636363636364,1.0,0.0909090909090909,1.0,0.0,0.0,6.914635180621407,0.0,0.0,5.0,1.0,0.0,0.3518083270827901
80.0,1.0,5.0,0.4166666666666667,8.10577255852692,12.0,27.0,2.25,1.0,0.0833333333333333,1.0,7.0,7.0,6.710814445134392,0.7,0.7,10.0,1.0,7.0,0.4315213413997377
88.0,0.0,0.0,0.0,9.166682106755172,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,9.80218490558546,0.0,0.0,11.0,0.0,0.0,0.6318472442446215
96.0,0.0,0.0,0.0,11.209392724471869,19.0,2.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,10.018615035090116,0.0,0.0,13.0,0.0,0.0,0.6691771350936643
104.0,1.0,4.0,0.2222222222222222,9.213906292616745,18.0,6.0,0.3333333333333333,4.0,0.2222222222222222,1.0,5.0,5.0,9.335297681033762,0.3333333333333333,0.3333333333333333,15.0,1.0,5.0,0.6163207844618164
112.0,2.0,2.0,0.0909090909090909,8.265408180897818,22.0,16.0,0.7272727272727273,10.0,0.4545454545454545,2.0,3.0,0.0,8.075568944952883,0.1764705882352941,0.1764705882352941,17.0,2.0,3.0,0.5091153328927165
120.0,4.0,16.0,0.7272727272727273,7.360118594589128,22.0,31.0,1.4090909090909092,15.0,0.6818181818181818,3.0,17.0,14.0,7.303686835481896,1.0625,1.0625,16.0,3.0,17.0,0.4904642179276194
128.0,3.0,5.0,0.217391304347826,7.672298455927397,23.0,44.0,1.9130434782608696,13.0,0.5652173913043478,3.0,7.0,0.0,6.227994348611435,0.4666666666666667,0.4666666666666667,15.0,3.0,7.0,0.409470013508802
136.0,4.0,29.0,1.318181818181818,9.878086103021383,22.0,34.0,1.5454545454545454,0.0,0.0,4.0,30.0,23.0,7.159861254962593,2.142857142857143,2.142857142857143,14.0,4.0,30.0,0.4961290022440209
144.0,7.0,71.0,3.736842105263158,7.986798748529754,19.0,73.0,3.842105263157895,39.0,2.0526315789473686,6.0,65.0,35.0,6.428159228340411,4.642857142857143,4.642857142857143,14.0,6.0,65.0,0.450124876891561
152.0,9.0,123.0,5.3478260869565215,5.58826780943159,23.0,130.0,5.652173913043479,57.0,2.4782608695652173,9.0,123.0,58.0,4.6412869376414605,5.857142857142857,5.857142857142857,21.0,9.0,123.0,0.3151728738795963
160.0,7.0,35.0,1.25,6.533209124365844,28.0,191.0,6.821428571428571,61.0,2.1785714285714284,7.0,83.0,0.0,6.056330038071155,3.608695652173913,3.608695652173913,23.0,7.0,83.0,0.3898887156467536
168.0,7.0,21.0,0.7,6.054688660345412,30.0,134.0,4.466666666666667,0.0,0.0,7.0,79.0,0.0,5.5906303507917325,3.4347826086956523,3.4347826086956523,23.0,7.0,79.0,0.3487010924155082
176.0,10.0,91.0,3.033333333333333,7.485792787422935,30.0,158.0,5.266666666666667,24.0,0.8,8.0,127.0,48.0,6.18715338351168,6.047619047619048,6.047619047619048,21.0,8.0,127.0,0.4015722234517443
184.0,11.0,155.0,5.535714285714286,6.357467372425029,28.0,231.0,8.25,73.0,2.607142857142857,11.0,203.0,76.0,5.932886862332706,8.826086956521738,8.826086956521738,23.0,11.0,203.0,0.3882235782119713
192.0,14.0,245.0,7.903225806451613,5.704112697478099,31.0,323.0,10.419354838709678,92.0,2.967741935483871,14.0,293.0,90.0,4.84437905677338,10.851851851851851,10.851851851851851,27.0,14.0,293.0,0.3059673237415628
200.0,12.0,208.0,5.942857142857143,6.354367471569601,35.0,426.0,12.17142857142857,103.0,2.942857142857143,12.0,296.0,3.0,5.005485125681614,10.20689655172414,10.20689655172414,29.0,12.0,296.0,0.3217596139841689
208.0,6.0,69.0,1.864864864864865,5.921372460617913,37.0,393.0,10.62162162162162,0.0,0.0,6.0,215.0,0.0,4.973683026890261,6.935483870967742,6.935483870967742,31.0,6.0,215.0,0.3331731323720623
216.0,7.0,53.0,1.4722222222222223,7.27098969643031,36.0,236.0,6.555555555555555,0.0,0.0,7.0,86.0,0.0,5.997964640891745,3.071428571428572,3.071428571428572,28.0,7.0,86.0,0.4083227854859448
