step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1,0.0,0.0,5.4636110218474645,2,0.0,0.0,0.0,0.0,0,0.0,0.0,10.927222043694927,0.0,0.0,1,0,0.0,0.6897058233002138
16.0,0,0.0,0.0,11.067197671817828,3,0.0,0.0,0.0,0.0,0,0.0,0.0,8.857113367598505,0.0,0.0,1,0,0.0,0.6838168337323859
24.0,1,0.0,0.0,8.099565648700153,7,0.0,0.0,0.0,0.0,1,0.0,0.0,4.997035476103261,0.0,0.0,5,1,0.0,0.3315585181081839
32.0,0,0.0,0.0,15.965125502086684,6,0.0,0.0,0.0,0.0,0,0.0,0.0,13.844466713834812,0.0,0.0,4,0,0.0,0.8635415365250677
40.0,1,4.0,0.6666666666666666,10.3596313940635,6,4.0,0.6666666666666666,4.0,0.6666666666666666,1,4.0,4.0,10.915742440796723,0.8,0.8,5,1,4.0,0.7479304847623247
48.0,1,12.0,1.3333333333333333,8.752059858781914,9,12.0,1.3333333333333333,8.0,0.8888888888888888,1,12.0,8.0,7.437969339667017,1.5,1.5,8,1,12.0,0.4897598034699867
56.0,1,6.0,0.5454545454545454,8.432196141709886,11,25.0,2.272727272727273,13.0,1.181818181818182,1,6.0,0.0,7.138147502041209,0.8571428571428571,0.8571428571428571,7,1,6.0,0.4369968975143642
64.0,4,25.0,2.272727272727273,6.792859111307376,11,45.0,4.090909090909091,20.0,1.818181818181818,4,25.0,19.0,4.42922072562823,3.125,3.125,8,4,25.0,0.2567572558667069
72.0,3,17.0,1.3076923076923077,7.182351809073287,13,69.0,5.307692307692308,24.0,1.8461538461538465,3,20.0,0.0,5.07140527514255,2.2222222222222223,2.2222222222222223,9,3,20.0,0.2783862654990334
80.0,6,53.0,3.3125,5.400130648427502,16,73.0,4.5625,4.0,0.25,6,53.0,33.0,4.017211723132922,3.7857142857142856,3.7857142857142856,14,6,53.0,0.2638351342268025
88.0,0,0.0,0.0,7.313207717354023,20,84.0,4.2,11.0,0.55,0,23.0,0.0,7.129774445882983,1.5333333333333334,1.5333333333333334,15,0,23.0,0.4583128910630795
96.0,1,1.0,0.0434782608695652,11.067149521672691,23,24.0,1.0434782608695652,0.0,0.0,1,1.0,0.0,8.9024707968614,0.0714285714285714,0.0714285714285714,14,1,1.0,0.5928625005466792
104.0,1,6.0,0.3,10.915540772429196,20,7.0,0.35,0.0,0.0,1,7.0,6.0,9.421270221138435,0.4375,0.4375,16,1,7.0,0.626688282604705
112.0,2,18.0,0.782608695652174,7.494370274705908,23,23.0,1.0,16.0,0.6956521739130435,2,19.0,12.0,7.157926389107179,1.0555555555555556,1.0555555555555556,18,2,19.0,0.4595077826001199
120.0,10,74.0,3.217391304347826,5.4544433022297065,23,75.0,3.260869565217391,52.0,2.260869565217391,10,75.0,56.0,5.078982549488088,3.409090909090909,3.409090909090909,22,10,75.0,0.3408569628797898
128.0,9,93.0,3.321428571428572,5.076496933695055,28,150.0,5.357142857142857,75.0,2.6785714285714284,9,107.0,32.0,4.145391037998993,4.863636363636363,4.863636363636363,22,9,107.0,0.2705164252344938
136.0,9,40.0,1.3793103448275863,5.182490496472023,29,175.0,6.0344827586206895,25.0,0.8620689655172413,9,103.0,0.0,4.3283312183625045,4.291666666666667,4.291666666666667,24,9,103.0,0.3002856081309746
144.0,6,16.0,0.5517241379310345,5.285195762941101,29,161.0,5.551724137931035,0.0,0.0,6,114.0,11.0,4.180737142745953,5.181818181818182,5.181818181818182,22,6,114.0,0.2887109131876741
152.0,10,32.0,1.032258064516129,5.344705732743808,31,180.0,5.806451612903226,19.0,0.6129032258064516,10,118.0,4.0,4.136617287551875,4.72,4.72,25,10,118.0,0.2806010649507815
160.0,8,20.0,0.6060606060606061,5.751378563852286,33,189.0,5.727272727272728,9.0,0.2727272727272727,8,125.0,7.0,5.247690198347475,4.62962962962963,4.62962962962963,27,8,125.0,0.3315200520971667
168.0,10,59.0,1.6857142857142855,8.079012149602956,35,193.0,5.514285714285714,4.0,0.1142857142857142,8,110.0,0.0,6.197849915752714,4.782608695652174,4.782608695652174,23,8,110.0,0.3853921982869214
176.0,5,17.0,0.5483870967741935,6.035664056705485,31,175.0,5.645161290322581,0.0,0.0,5,81.0,0.0,5.4342843732876736,3.1153846153846154,3.1153846153846154,26,5,81.0,0.3556897750179036
184.0,10,79.0,2.323529411764706,7.533499022538196,34,129.0,3.794117647058824,0.0,0.0,10,81.0,0.0,5.5867154270595325,3.24,3.24,25,10,81.0,0.3684873200730594
192.0,5,15.0,0.4285714285714285,6.487947705319206,35,158.0,4.514285714285714,29.0,0.8285714285714286,5,83.0,2.0,5.632448713458867,2.862068965517241,2.862068965517241,29,5,83.0,0.3560229969356148
200.0,7,30.0,0.8823529411764706,8.403964561832337,34,121.0,3.5588235294117645,0.0,0.0,7,35.0,0.0,6.685685286503079,1.4,1.4,25,7,35.0,0.4140761023878728
208.0,7,22.0,0.7586206896551724,5.9053086292494505,29,84.0,2.896551724137931,0.0,0.0,7,43.0,8.0,5.548831451158452,1.72,1.72,25,7,43.0,0.3658881100080238
216.0,10,89.0,2.966666666666667,8.013450745545558,30,113.0,3.7666666666666666,29.0,0.9666666666666668,10,94.0,51.0,5.941808211596978,4.2727272727272725,4.2727272727272725,22,10,94.0,0.4104230257223262
224.0,6,31.0,1.0689655172413792,6.760081688155103,29,157.0,5.413793103448276,44.0,1.5172413793103448,6,89.0,0.0,6.2352687026180105,3.7083333333333335,3.7083333333333335,24,6,89.0,0.4314940527173276
232.0,8,25.0,0.8064516129032258,6.2189450789237055,31,125.0,4.032258064516129,0.0,0.0,7,113.0,24.0,5.784643373716307,4.346153846153846,4.346153846153846,26,7,113.0,0.4051627439298523
240.0,7,27.0,0.8709677419354839,6.126178691961221,31,177.0,5.709677419354839,52.0,1.6774193548387095,6,100.0,0.0,6.203661822294356,4.0,4.0,25,6,100.0,0.4221777706591607
248.0,6,20.0,0.6451612903225806,6.3536500570461,31,183.0,5.903225806451613,6.0,0.1935483870967742,6,124.0,24.0,5.673855974096146,4.96,4.96,25,6,124.0,0.4037121534831928
256.0,11,94.0,3.2413793103448274,7.919997073612989,29,198.0,6.827586206896552,15.0,0.5172413793103449,11,190.0,66.0,6.006338509450967,8.26086956521739,8.26086956521739,23,11,190.0,0.4314156923075554
264.0,8,88.0,3.259259259259259,5.883545745007804,27,265.0,9.814814814814817,67.0,2.4814814814814814,8,183.0,0.0,5.458238202379593,7.956521739130435,7.956521739130435,23,8,183.0,0.3751255594954928
272.0,7,94.0,2.8484848484848486,6.138784464279591,33,243.0,7.363636363636363,0.0,0.0,7,216.0,33.0,5.907335741860813,8.64,8.64,25,7,216.0,0.4028188896641431
280.0,12,167.0,4.771428571428571,7.257403948294171,35,299.0,8.542857142857143,56.0,1.6,12,286.0,70.0,5.254148766572257,11.44,11.44,25,12,286.0,0.3682146088811018
288.0,3,6.0,0.1714285714285714,7.080479653087735,35,344.0,9.82857142857143,45.0,1.2857142857142858,3,116.0,0.0,6.061495176035039,4.64,4.64,25,3,116.0,0.4192366910452338
296.0,8,29.0,0.7837837837837838,6.501393037494761,37,200.0,5.405405405405405,0.0,0.0,8,144.0,28.0,5.955241447173656,4.965517241379311,4.965517241379311,29,8,144.0,0.4204689045024537
