step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1,0.0,0.0,5.4636110218474645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.927222043694927,0.0,0.0,1.0,0.0,0.0,0.6897058233002138
16.0,1,4.0,1.3333333333333333,7.402747044725895,3.0,4.0,1.3333333333333333,4.0,1.3333333333333333,1.0,4.0,4.0,4.180441902363138,2.0,2.0,2.0,1.0,4.0,0.3227476744776441
24.0,1,0.0,0.0,7.536985883985221,8.0,7.0,0.875,3.0,0.375,1.0,0.0,0.0,5.739219882677854,0.0,0.0,5.0,1.0,0.0,0.379706595170606
32.0,0,0.0,0.0,13.512454586110744,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.844466713834812,0.0,0.0,4.0,0.0,0.0,0.8635415365250677
40.0,1,4.0,0.6666666666666666,10.3596313940635,6.0,4.0,0.6666666666666666,4.0,0.6666666666666666,1.0,4.0,4.0,10.915742440796723,0.8,0.8,5.0,1.0,4.0,0.7479304847623247
48.0,1,12.0,1.3333333333333333,7.793330136193433,9.0,12.0,1.3333333333333333,8.0,0.8888888888888888,1.0,12.0,8.0,7.960458144732655,1.5,1.5,8.0,1.0,12.0,0.5274261455673177
56.0,3,32.0,3.2,4.590836073640904,10.0,32.0,3.2,20.0,2.0,3.0,32.0,20.0,4.590836073640904,3.2,3.2,10.0,3.0,32.0,0.2778008138482263
64.0,5,26.0,1.8571428571428568,5.094079479512887,14.0,63.0,4.5,31.0,2.2142857142857144,5.0,26.0,0.0,2.9542124050833425,2.6,2.6,10.0,5.0,26.0,0.156626438055148
72.0,1,0.0,0.0,6.715206918153534,16.0,82.0,5.125,19.0,1.1875,1.0,10.0,0.0,4.275353945018083,1.0,1.0,10.0,1.0,10.0,0.240052782525425
80.0,0,0.0,0.0,12.172744976088612,17.0,46.0,2.7058823529411766,0.0,0.0,0.0,1.0,0.0,8.801670135424871,0.125,0.125,8.0,0.0,1.0,0.5609580865263377
88.0,0,0.0,0.0,11.891412359538409,15.0,36.0,2.4,0.0,0.0,0.0,0.0,0.0,10.272080975083345,0.0,0.0,9.0,0.0,0.0,0.6849884226612547
96.0,1,4.0,0.2352941176470588,7.977109785541648,17.0,5.0,0.2941176470588235,0.0,0.0,1.0,4.0,4.0,7.977109785541648,0.2352941176470588,0.2352941176470588,17.0,1.0,4.0,0.5300767273617372
104.0,5,29.0,1.380952380952381,8.206875591723815,21.0,34.0,1.619047619047619,29.0,1.380952380952381,5.0,30.0,26.0,7.523248245692405,1.6666666666666667,1.6666666666666667,18.0,5.0,30.0,0.4992297103197108
112.0,4,16.0,0.64,7.059157151423649,25.0,61.0,2.44,27.0,1.08,4.0,22.0,0.0,6.785949865763835,1.1,1.1,20.0,4.0,22.0,0.4301646184669904
120.0,6,18.0,0.6923076923076923,5.988147505626612,26.0,60.0,2.3076923076923075,0.0,0.0,6.0,30.0,8.0,5.529246794885518,1.5,1.5,20.0,6.0,30.0,0.3724516771716305
128.0,11,82.0,3.1538461538461537,6.617257172546977,26.0,94.0,3.615384615384616,34.0,1.3076923076923077,10.0,80.0,50.0,4.1944242392934745,4.444444444444445,4.444444444444445,18.0,10.0,80.0,0.285449504850078
136.0,2,7.0,0.2692307692307692,6.542818273479482,26.0,147.0,5.653846153846154,53.0,2.0384615384615383,2.0,67.0,0.0,5.080070301772472,3.526315789473684,3.526315789473684,19.0,2.0,67.0,0.3507436577397501
