step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Ing1_1_stopped,Ing1_1_accumulated_waiting_time,Ing1_1_average_speed
16.0,0,0.0,0.0,6.532416222604208,6,0.0,0.0,0.0,0.0,0,0.0,0.0,6.678461562197966,0.0,0.0,3,0,0.0,0.4515246422479963
24.0,2,5.0,0.5,8.038939062992267,10,5.0,0.5,5.0,0.5,1,5.0,5.0,7.831904572534285,1.25,1.25,4,1,5.0,0.529068985202388
32.0,0,0.0,0.0,7.5498082092937775,14,8.0,0.5714285714285714,3.0,0.2142857142857142,0,0.0,0.0,8.251609495682672,0.0,0.0,5,0,0.0,0.580471289893163
40.0,1,1.0,0.0526315789473684,8.508527809692106,19,9.0,0.4736842105263157,1.0,0.0526315789473684,1,1.0,1.0,5.971792149459403,0.1,0.1,10,1,1.0,0.4714408504209787
48.0,6,23.0,1.2105263157894737,6.029969512152817,19,23.0,1.2105263157894737,14.0,0.7368421052631579,6,23.0,22.0,4.781301401210225,1.4375,1.4375,16,6,23.0,0.372365819693174
56.0,0,0.0,0.0,7.054846136417504,21,41.0,1.9523809523809523,18.0,0.8571428571428571,0,1.0,0.0,7.706329895827509,0.0909090909090909,0.0909090909090909,11,0,1.0,0.6080229087506438
64.0,1,2.0,0.0769230769230769,9.240493924721765,26,53.0,2.0384615384615383,12.0,0.4615384615384615,1,5.0,4.0,6.5402306124856375,0.5555555555555556,0.5555555555555556,9,1,5.0,0.4789465640338352
72.0,0,0.0,0.0,9.15490125667725,23,9.0,0.391304347826087,0.0,0.0,0,0.0,0.0,7.185307226765362,0.0,0.0,10,0,0.0,0.5209283348596951
80.0,4,11.0,0.4782608695652174,7.345522584082251,23,14.0,0.6086956521739131,5.0,0.217391304347826,2,3.0,3.0,5.990990414057208,0.25,0.25,12,2,3.0,0.4173733686392003
88.0,3,1.0,0.0384615384615384,7.220460762329158,26,21.0,0.8076923076923077,7.0,0.2692307692307692,3,3.0,0.0,4.05918595965252,0.2,0.2,15,3,3.0,0.2822743187082642
