step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Ing1_1_stopped,Ing1_1_accumulated_waiting_time,Ing1_1_average_speed
16.0,0.0,0.0,0.0,7.121930128880018,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.705559853173688,0.0,0.0,3.0,0.0,0.0,0.5479457751231885
24.0,1.0,0.0,0.0,8.664187686726343,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48526504854464,0.0,0.0,3.0,0.0,0.0,0.6949432153322231
32.0,0.0,0.0,0.0,9.78009524353772,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.096426951771251,0.0,0.0,5.0,0.0,0.0,0.5924328933928076
40.0,0.0,0.0,0.0,9.009435539539163,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.815908982562222,0.0,0.0,7.0,0.0,0.0,0.5924536520298254
48.0,2.0,1.0,0.0588235294117647,9.08593982751576,17.0,1.0,0.0588235294117647,1.0,0.0588235294117647,1.0,0.0,0.0,8.102962241527948,0.0,0.0,8.0,1.0,0.0,0.6043133903044687
56.0,2.0,10.0,0.5555555555555556,9.046463877913256,18.0,10.0,0.5555555555555556,9.0,0.5,0.0,0.0,0.0,7.544574054953375,0.0,0.0,8.0,0.0,0.0,0.5763866706109957
64.0,2.0,2.0,0.1111111111111111,7.394242077782898,18.0,30.0,1.6666666666666667,20.0,1.1111111111111112,2.0,9.0,9.0,5.313857692978535,1.0,1.0,9.0,2.0,9.0,0.4263312932349663
72.0,1.0,0.0,0.0,9.010653405828208,22.0,16.0,0.7272727272727273,0.0,0.0,1.0,0.0,0.0,7.589823427172019,0.0,0.0,12.0,1.0,0.0,0.5653552826036826
80.0,3.0,2.0,0.0909090909090909,7.824290730971654,22.0,2.0,0.0909090909090909,0.0,0.0,3.0,2.0,2.0,5.315189688530314,0.1818181818181818,0.1818181818181818,11.0,3.0,2.0,0.4123648739524085
88.0,2.0,2.0,0.0909090909090909,8.817755620483204,22.0,11.0,0.5,9.0,0.4090909090909091,1.0,1.0,0.0,6.896187910125446,0.1111111111111111,0.1111111111111111,9.0,1.0,1.0,0.5472005529475409
96.0,1.0,3.0,0.1666666666666666,8.536683326893462,18.0,12.0,0.6666666666666666,1.0,0.0555555555555555,1.0,6.0,5.0,6.691853648448612,0.6,0.6,10.0,1.0,6.0,0.4969890032758385
104.0,3.0,17.0,0.8947368421052632,7.27382817447139,19.0,20.0,1.0526315789473684,8.0,0.4210526315789473,3.0,19.0,13.0,5.936282301176491,1.4615384615384617,1.4615384615384617,13.0,3.0,19.0,0.4222527542522142
112.0,4.0,34.0,1.8888888888888888,7.331032320363184,18.0,36.0,2.0,16.0,0.8888888888888888,4.0,34.0,15.0,5.665393385891057,2.833333333333333,2.833333333333333,12.0,4.0,34.0,0.385408096013686
120.0,3.0,58.0,3.2222222222222223,8.445219034301354,18.0,59.0,3.2777777777777777,23.0,1.2777777777777777,3.0,59.0,25.0,6.741109536045147,4.916666666666667,4.916666666666667,12.0,3.0,59.0,0.4722550462824879
