step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Ing1_1_stopped,Ing1_1_accumulated_waiting_time,Ing1_1_average_speed
16.0,0.0,0.0,0.0,7.636240910394812,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.093049301874514,0.0,0.0,3.0,0.0,0.0,0.5905133740686739
24.0,1.0,0.0,0.0,8.906210428877108,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.858709812448929,0.0,0.0,4.0,0.0,0.0,0.7090844880622789
32.0,0.0,0.0,0.0,9.247726786281548,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58439542000148,0.0,0.0,4.0,0.0,0.0,0.621333699481649
40.0,1.0,2.0,0.1333333333333333,7.289725783091668,15.0,2.0,0.1333333333333333,2.0,0.1333333333333333,1.0,2.0,2.0,6.582634411553957,0.2222222222222222,0.2222222222222222,9.0,1.0,2.0,0.488366364074337
48.0,0.0,0.0,0.0,9.162242756266648,19.0,6.0,0.3157894736842105,4.0,0.2105263157894736,0.0,0.0,0.0,8.98270394216221,0.0,0.0,8.0,0.0,0.0,0.6587848387828049
56.0,3.0,10.0,0.4545454545454545,9.835835506923573,22.0,16.0,0.7272727272727273,10.0,0.4545454545454545,1.0,0.0,0.0,7.725828823871506,0.0,0.0,9.0,1.0,0.0,0.5648818041791481
64.0,2.0,5.0,0.2941176470588235,7.219026949896722,17.0,32.0,1.8823529411764703,16.0,0.9411764705882352,2.0,11.0,11.0,5.682565283606378,1.2222222222222223,1.2222222222222223,9.0,2.0,11.0,0.429347676811218
72.0,0.0,0.0,0.0,9.32047334876052,22.0,33.0,1.5,1.0,0.0454545454545454,0.0,0.0,0.0,7.848974739367814,0.0,0.0,10.0,0.0,0.0,0.5799591130306914
80.0,4.0,6.0,0.2857142857142857,8.566446276617096,21.0,8.0,0.3809523809523809,0.0,0.0,2.0,1.0,1.0,7.162227573359327,0.1,0.1,10.0,2.0,1.0,0.540030707293523
88.0,2.0,2.0,0.0952380952380952,7.766486158252307,21.0,12.0,0.5714285714285714,4.0,0.1904761904761904,2.0,4.0,3.0,5.359624107391753,0.3333333333333333,0.3333333333333333,12.0,2.0,4.0,0.4035564627441277
96.0,5.0,23.0,1.3529411764705883,3.994203066740938,17.0,30.0,1.7647058823529411,18.0,1.0588235294117647,5.0,28.0,24.0,2.987923972252123,1.8666666666666667,1.8666666666666667,15.0,5.0,28.0,0.2290128990105333
104.0,1.0,2.0,0.1,4.383386064560283,20.0,60.0,3.0,30.0,1.5,1.0,16.0,0.0,3.232462187875815,1.2307692307692308,1.2307692307692308,13.0,1.0,16.0,0.2271693450760371
112.0,0.0,0.0,0.0,5.637481214137154,23.0,65.0,2.8260869565217392,5.0,0.217391304347826,0.0,17.0,1.0,2.916285277733078,1.1333333333333333,1.1333333333333333,15.0,0.0,17.0,0.2073595812758721
120.0,2.0,2.0,0.08,6.048704436390775,25.0,33.0,1.32,0.0,0.0,1.0,8.0,0.0,5.0363367632196505,0.4705882352941176,0.4705882352941176,17.0,1.0,8.0,0.3620768659294813
128.0,2.0,5.0,0.2,6.3175760466099895,25.0,28.0,1.12,0.0,0.0,2.0,12.0,4.0,3.636604907614851,0.8,0.8,15.0,2.0,12.0,0.2551309655872539
136.0,1.0,2.0,0.0909090909090909,5.35337562454363,22.0,26.0,1.181818181818182,0.0,0.0,0.0,7.0,0.0,2.7196767880909016,0.7,0.7,10.0,0.0,7.0,0.1854624713682142
144.0,2.0,7.0,0.28,6.455687321596251,25.0,32.0,1.28,6.0,0.24,1.0,10.0,3.0,3.4823938118705606,0.8333333333333334,0.8333333333333334,12.0,1.0,10.0,0.2510690203959907
