step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Ing1_1_stopped,Ing1_1_accumulated_waiting_time,Ing1_1_average_speed
16.0,0,0.0,0.0,7.111237035832403,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.405448430807641,0.0,0.0,3.0,0.0,0.0,0.5893132050775429
24.0,2,5.0,0.5,7.7144083278583535,10,5.0,0.5,5.0,0.5,1.0,5.0,5.0,7.712012296244206,1.0,1.0,5.0,1.0,5.0,0.5744579884553777
32.0,3,18.0,1.2857142857142858,7.177060643940972,14,18.0,1.2857142857142858,13.0,0.9285714285714286,3.0,18.0,13.0,4.942115406405319,2.571428571428572,2.571428571428572,7.0,3.0,18.0,0.3512232523033746
40.0,1,21.0,1.1666666666666667,8.907671272333026,18,33.0,1.8333333333333333,15.0,0.8333333333333334,1.0,21.0,3.0,7.464365679291378,2.333333333333333,2.333333333333333,9.0,1.0,21.0,0.4958130353571094
48.0,2,31.0,1.631578947368421,7.195564336418554,19,37.0,1.947368421052632,4.0,0.2105263157894736,2.0,31.0,10.0,4.736158835718142,2.3846153846153846,2.3846153846153846,13.0,2.0,31.0,0.3292404731298723
56.0,2,1.0,0.05,7.597865692278876,20,47.0,2.35,10.0,0.5,1.0,1.0,0.0,7.784313723433535,0.0833333333333333,0.0833333333333333,12.0,1.0,1.0,0.5391348663185973
64.0,3,8.0,0.3478260869565217,8.254991679113543,23,67.0,2.9130434782608696,20.0,0.8695652173913043,3.0,8.0,7.0,6.249681834540283,0.8,0.8,10.0,3.0,8.0,0.4542416417676009
72.0,1,0.0,0.0,9.21842962610375,24,28.0,1.1666666666666667,0.0,0.0,1.0,0.0,0.0,6.75909832534784,0.0,0.0,12.0,1.0,0.0,0.4963301463363156
80.0,2,3.0,0.1304347826086956,6.675278045189225,23,19.0,0.8260869565217391,0.0,0.0,2.0,6.0,6.0,4.411774914545557,0.4615384615384615,0.4615384615384615,13.0,2.0,6.0,0.3119472958316247
88.0,2,1.0,0.0384615384615384,7.281718006740902,26,26.0,1.0,7.0,0.2692307692307692,2.0,6.0,0.0,3.772980360478104,0.4,0.4,15.0,2.0,6.0,0.2917801562464686
96.0,4,18.0,0.9,5.549644787062932,20,29.0,1.45,3.0,0.15,4.0,26.0,20.0,3.5857311137352297,1.7333333333333334,1.7333333333333334,15.0,4.0,26.0,0.2799743870067692
