step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Ing1_1_stopped,Ing1_1_accumulated_waiting_time,Ing1_1_average_speed
16.0,0,0.0,0.0,5.577968007232575,6,0.0,0.0,0.0,0.0,0,0.0,0.0,6.446218066142561,0.0,0.0,3,0,0.0,0.4325403600365742
24.0,2,4.0,0.4,7.163785605367475,10,4.0,0.4,4.0,0.4,1,4.0,4.0,7.53038063513066,1.0,1.0,4,1,4.0,0.5122337778516051
32.0,3,18.0,1.2857142857142858,6.590396889140862,14,18.0,1.2857142857142858,14.0,1.0,3,18.0,14.0,5.034991991027211,2.25,2.25,8,3,18.0,0.3393079701422373
40.0,4,45.0,2.5,6.355290495375831,18,45.0,2.5,27.0,1.5,4,45.0,27.0,5.27801088366145,3.4615384615384617,3.4615384615384617,13,4,45.0,0.375806881575163
48.0,0,0.0,0.0,7.964617151988421,22,59.0,2.6818181818181817,14.0,0.6363636363636364,0,0.0,0.0,8.070893335559063,0.0,0.0,9,0,0.0,0.5828078309923694
56.0,6,21.0,0.8076923076923077,8.972160069914413,26,80.0,3.076923076923077,21.0,0.8076923076923077,4,8.0,8.0,6.224110636521419,0.6666666666666666,0.6666666666666666,12,4,8.0,0.4564500752249008
64.0,3,5.0,0.238095238095238,6.70090989486644,21,79.0,3.761904761904762,0.0,0.0,3,24.0,16.0,4.727087946680205,1.8461538461538465,1.8461538461538465,13,3,24.0,0.3263276912025701
72.0,2,11.0,0.4782608695652174,8.419483274139411,23,40.0,1.7391304347826086,0.0,0.0,2,11.0,0.0,6.46438117704687,0.7857142857142857,0.7857142857142857,14,2,11.0,0.4615270751561365
80.0,3,22.0,0.9565217391304348,8.22137814471274,23,27.0,1.173913043478261,0.0,0.0,3,25.0,14.0,5.88648147295504,1.9230769230769231,1.9230769230769231,13,3,25.0,0.4173924769329391
88.0,3,2.0,0.0869565217391304,7.658357745076586,23,36.0,1.565217391304348,9.0,0.391304347826087,2,4.0,0.0,5.9648671142551,0.3636363636363636,0.3636363636363636,11,2,4.0,0.4687890350765581
96.0,3,9.0,0.4285714285714285,5.866443665189792,21,51.0,2.4285714285714284,15.0,0.7142857142857143,3,16.0,12.0,3.655559575315576,1.0666666666666669,1.0666666666666669,15,3,16.0,0.2910294877563542
104.0,10,58.0,2.9,2.341848826537471,20,67.0,3.35,16.0,0.8,10,64.0,48.0,1.9487705134694155,3.3684210526315788,3.3684210526315788,19,10,64.0,0.1492401655573157
112.0,9,85.0,3.695652173913044,3.811380070783176,23,145.0,6.304347826086956,78.0,3.391304347826087,9,117.0,53.0,2.6947206079983856,6.157894736842105,6.157894736842105,19,9,117.0,0.1941235040957664
120.0,6,91.0,3.3703703703703702,5.789063314990112,27,201.0,7.444444444444445,56.0,2.074074074074074,6,135.0,18.0,2.8003908823187404,7.9411764705882355,7.9411764705882355,17,6,135.0,0.2173397963313434
128.0,3,8.0,0.3333333333333333,5.557273236910461,24,183.0,7.625,0.0,0.0,1,38.0,0.0,4.326524340125063,2.923076923076923,2.923076923076923,13,1,38.0,0.3120611425862921
136.0,4,21.0,0.875,5.695208933063793,24,197.0,8.208333333333334,14.0,0.5833333333333334,4,56.0,18.0,2.064306920722568,4.666666666666667,4.666666666666667,12,4,56.0,0.1383478176569345
144.0,7,15.0,0.6,5.074849199289027,25,134.0,5.36,0.0,0.0,6,93.0,37.0,2.021403208410049,6.2,6.2,15,6,93.0,0.1388066332903941
152.0,4,16.0,0.64,6.100890067388556,25,136.0,5.44,2.0,0.08,4,86.0,0.0,3.1017918225224155,5.733333333333333,5.733333333333333,15,4,86.0,0.2280679911734174
160.0,3,2.0,0.0833333333333333,6.001669051420909,24,130.0,5.416666666666667,0.0,0.0,2,49.0,0.0,3.9451236989060527,3.5,3.5,14,2,49.0,0.2942195831265753
168.0,2,7.0,0.3043478260869565,6.359628514581831,23,96.0,4.173913043478261,0.0,0.0,2,37.0,0.0,3.653144374958399,2.466666666666667,2.466666666666667,15,2,37.0,0.2663796189452046
176.0,4,34.0,2.0,5.819703610661505,17,74.0,4.352941176470588,0.0,0.0,4,41.0,4.0,3.0159883856836927,3.727272727272727,3.727272727272727,11,4,41.0,0.2136643796436832
184.0,1,2.0,0.1538461538461538,7.427107599184584,13,60.0,4.615384615384615,0.0,0.0,0,0.0,0.0,7.083234683112103,0.0,0.0,4,0,0.0,0.4861893117828352
192.0,0,0.0,0.0,9.478525388603106,11,40.0,3.636363636363636,0.0,0.0,0,0.0,0.0,5.09214443733927,0.0,0.0,3,0,0.0,0.3565511242491165
200.0,1,4.0,0.8,9.431182900564613,5,4.0,0.8,0.0,0.0,1,4.0,4.0,4.715904224573184,2.0,2.0,2,1,4.0,0.3278686398087348
208.0,1,0.0,0.0,7.638613277594179,3,7.0,2.333333333333333,3.0,1.0,1,0.0,0.0,6.558909701832465,0.0,0.0,2,1,0.0,0.4559993718296486
216.0,0,0.0,0.0,8.091956853393961,7,7.0,1.0,0.0,0.0,0,0.0,0.0,6.615664933570506,0.0,0.0,3,0,0.0,0.4997230596359454
