step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Ing1_1_stopped,Ing1_1_accumulated_waiting_time,Ing1_1_average_speed
16.0,0.0,0.0,0.0,5.772280294464573,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.039417101062523,0.0,0.0,3.0,0.0,0.0,0.3710623932575236
24.0,1.0,0.0,0.0,8.89996163034945,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33853079217866,0.0,0.0,3.0,0.0,0.0,0.6737844558214462
32.0,2.0,4.0,0.2857142857142857,8.060070787210163,14.0,4.0,0.2857142857142857,4.0,0.2857142857142857,2.0,4.0,4.0,5.859779918732744,0.5714285714285714,0.5714285714285714,7.0,2.0,4.0,0.4668615522720221
40.0,0.0,0.0,0.0,8.35874778224222,17.0,11.0,0.6470588235294118,7.0,0.4117647058823529,0.0,0.0,0.0,7.823151404759706,0.0,0.0,8.0,0.0,0.0,0.6196809973955841
48.0,2.0,5.0,0.2631578947368421,8.54939883382046,19.0,10.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,8.106433304338324,0.0,0.0,8.0,0.0,0.0,0.5986883007526679
56.0,2.0,4.0,0.1818181818181818,9.322645239946702,22.0,15.0,0.6818181818181818,5.0,0.2272727272727272,2.0,4.0,4.0,6.95048414063838,0.3636363636363636,0.3636363636363636,11.0,2.0,4.0,0.5231796146932925
64.0,5.0,27.0,1.588235294117647,7.615058912659824,17.0,27.0,1.588235294117647,12.0,0.7058823529411765,5.0,27.0,23.0,6.470874568629767,2.25,2.25,12.0,5.0,27.0,0.4611885858113956
72.0,3.0,8.0,0.3809523809523809,7.6099686674559965,21.0,49.0,2.333333333333333,22.0,1.0476190476190477,1.0,1.0,0.0,7.16477514199862,0.1111111111111111,0.1111111111111111,9.0,1.0,1.0,0.4718751091466411
80.0,3.0,4.0,0.1666666666666666,8.461940854962007,24.0,60.0,2.5,11.0,0.4583333333333333,3.0,5.0,4.0,5.098834854121033,0.4166666666666667,0.4166666666666667,12.0,3.0,5.0,0.3492009828719831
88.0,2.0,1.0,0.0476190476190476,8.206523537591513,21.0,15.0,0.7142857142857143,0.0,0.0,1.0,1.0,0.0,6.546665336690421,0.1,0.1,10.0,1.0,1.0,0.4804932033739498
96.0,2.0,5.0,0.2631578947368421,5.804327880648187,19.0,13.0,0.6842105263157895,0.0,0.0,2.0,6.0,5.0,3.304603410762691,0.4285714285714285,0.4285714285714285,14.0,2.0,6.0,0.2433092444137736
104.0,8.0,55.0,2.75,2.7606964077977816,20.0,59.0,2.95,46.0,2.3,8.0,57.0,51.0,2.197466499351345,3.0,3.0,19.0,8.0,57.0,0.1607275030703259
112.0,7.0,38.0,1.5833333333333333,3.938063910996199,24.0,125.0,5.208333333333333,66.0,2.75,7.0,73.0,16.0,2.377323651775855,4.294117647058823,4.294117647058823,17.0,7.0,73.0,0.1639839303300692
120.0,4.0,21.0,0.75,6.026170535543775,28.0,172.0,6.142857142857143,47.0,1.6785714285714286,4.0,97.0,24.0,2.092622852617789,5.705882352941177,5.705882352941177,17.0,4.0,97.0,0.1575770322843653
128.0,2.0,4.0,0.16,5.668024588095852,25.0,144.0,5.76,0.0,0.0,2.0,88.0,0.0,3.3589059153199607,5.5,5.5,16.0,2.0,88.0,0.2427010964286249
136.0,2.0,20.0,0.9090909090909092,6.473652623119369,22.0,114.0,5.181818181818182,0.0,0.0,2.0,77.0,0.0,4.844493618220658,5.5,5.5,14.0,2.0,77.0,0.3439281549968759
144.0,5.0,7.0,0.28,5.844063851497175,25.0,103.0,4.12,0.0,0.0,2.0,36.0,0.0,4.444589463294453,3.272727272727273,3.272727272727273,11.0,2.0,36.0,0.3018265127312891
152.0,3.0,21.0,0.7777777777777778,6.849454845260088,27.0,110.0,4.074074074074074,7.0,0.2592592592592592,2.0,48.0,12.0,4.183415210960535,3.4285714285714284,3.4285714285714284,14.0,2.0,48.0,0.3174618719857586
160.0,5.0,14.0,0.6363636363636364,5.128877170867832,22.0,78.0,3.5454545454545454,0.0,0.0,5.0,63.0,15.0,3.2399621152061844,3.9375,3.9375,16.0,5.0,63.0,0.2298336532983622
168.0,4.0,16.0,0.6956521739130435,5.901663564127636,23.0,120.0,5.217391304347826,42.0,1.826086956521739,4.0,67.0,4.0,3.467255533502677,4.785714285714286,4.785714285714286,14.0,4.0,67.0,0.2363992753238499
176.0,2.0,17.0,0.8947368421052632,5.4832295574383645,19.0,129.0,6.789473684210527,9.0,0.4736842105263157,2.0,64.0,0.0,1.3122204547371232,5.818181818181818,5.818181818181818,11.0,2.0,64.0,0.0896183842510148
184.0,2.0,24.0,1.8461538461538465,4.565433451884194,13.0,92.0,7.076923076923077,0.0,0.0,1.0,54.0,0.0,3.016220386789568,6.75,6.75,8.0,1.0,54.0,0.2042995231506361
192.0,3.0,9.0,0.6923076923076923,5.827487433803896,13.0,92.0,7.076923076923077,0.0,0.0,3.0,28.0,0.0,1.3780160229561766,3.5,3.5,8.0,3.0,28.0,0.1014756649906399
200.0,3.0,9.0,0.9,4.558177462978946,10.0,96.0,9.6,4.0,0.4,3.0,34.0,6.0,2.5136068771833364,4.857142857142857,4.857142857142857,7.0,3.0,34.0,0.1836662518455649
208.0,1.0,0.0,0.0,6.128867488575235,10.0,62.0,6.2,0.0,0.0,1.0,9.0,0.0,3.604939391981529,2.25,2.25,4.0,1.0,9.0,0.2609249092531477
216.0,0.0,0.0,0.0,9.052118090746704,11.0,28.0,2.5454545454545454,0.0,0.0,0.0,0.0,0.0,7.323436653261394,0.0,0.0,4.0,0.0,0.0,0.5157240650983654
224.0,0.0,0.0,0.0,8.481377075847384,9.0,2.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,6.626739960212123,0.0,0.0,3.0,0.0,0.0,0.4728485743020873
232.0,1.0,2.0,0.2,10.86286722511736,10.0,4.0,0.4,2.0,0.2,1.0,2.0,2.0,7.962953714775852,0.4,0.4,5.0,1.0,2.0,0.594362611619264
240.0,1.0,1.0,0.1,8.532143479958552,10.0,6.0,0.6,2.0,0.2,0.0,0.0,0.0,7.738907912169111,0.0,0.0,4.0,0.0,0.0,0.5199614380061482
248.0,2.0,1.0,0.0909090909090909,9.54905194855502,11.0,8.0,0.7272727272727273,2.0,0.1818181818181818,2.0,1.0,1.0,6.25126200276319,0.2,0.2,5.0,2.0,1.0,0.4088727112072677
256.0,0.0,0.0,0.0,10.172323548060453,8.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,6.744759213726502,0.0,0.0,2.0,0.0,0.0,0.5501404738466437
264.0,0.0,0.0,0.0,9.362130686595233,8.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,6.992501881311183,0.0,0.0,2.0,0.0,0.0,0.5805039186904009
272.0,0.0,0.0,0.0,9.379576852043348,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.179929670310548,0.0,0.0,4.0,0.0,0.0,0.8813584388335995
280.0,0.0,0.0,0.0,9.22837290233636,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.280003543982289,0.0,0.0,1.0,0.0,0.0,0.456598105498972
288.0,0.0,0.0,0.0,10.50814100733774,9.0,1.0,0.1111111111111111,1.0,0.1111111111111111,0.0,0.0,0.0,3.884061930398457,0.0,0.0,1.0,0.0,0.0,0.2383199042468742
296.0,0.0,0.0,0.0,9.535016699432964,4.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,10.069732239423432,0.0,0.0,2.0,0.0,0.0,0.6566186026966463
304.0,1.0,3.0,0.5,6.42738655562415,6.0,5.0,0.8333333333333334,4.0,0.6666666666666666,1.0,3.0,3.0,6.10311870779476,0.75,0.75,4.0,1.0,3.0,0.4239536909082963
312.0,0.0,0.0,0.0,10.928429694542434,7.0,8.0,1.1428571428571428,3.0,0.4285714285714285,0.0,0.0,0.0,12.681237961043625,0.0,0.0,2.0,0.0,0.0,0.8720641046366486
320.0,1.0,4.0,0.6666666666666666,9.591354627993455,6.0,4.0,0.6666666666666666,0.0,0.0,1.0,4.0,4.0,8.010893945963911,1.3333333333333333,1.3333333333333333,3.0,1.0,4.0,0.5765117687761331
336.0,1.0,0.0,0.0,8.154040000130536,4.0,7.0,1.75,0.0,0.0,1.0,0.0,0.0,4.569560575542448,0.0,0.0,2.0,1.0,0.0,0.3194122108735731
344.0,2.0,5.0,1.25,3.885665553342915,4.0,5.0,1.25,0.0,0.0,2.0,5.0,5.0,0.7282499166542563,1.6666666666666667,1.6666666666666667,3.0,2.0,5.0,0.0509919434993227
352.0,0.0,0.0,0.0,8.310766980736801,6.0,8.0,1.3333333333333333,3.0,0.5,0.0,0.0,0.0,7.641224181595227,0.0,0.0,2.0,0.0,0.0,0.5295312005201742
