step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B10_stopped,B10_accumulated_waiting_time,B10_average_speed,B11_stopped,B11_accumulated_waiting_time,B11_average_speed,B12_stopped,B12_accumulated_waiting_time,B12_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,B5_stopped,B5_accumulated_waiting_time,B5_average_speed,B6_stopped,B6_accumulated_waiting_time,B6_average_speed,B7_stopped,B7_accumulated_waiting_time,B7_average_speed,B8_stopped,B8_accumulated_waiting_time,B8_average_speed,B9_stopped,B9_accumulated_waiting_time,B9_average_speed
16.0,1.0,0.0,0.0,7.148503828775043,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
24.0,2.0,0.0,0.0,10.461531003009013,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.678483366345876,0.0,0.0,5,0.0,0.0,1.0,0.0,0.0,0.9157980971689056,0.0,0.0,0.9580670105600956,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4153449065062611,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9883821032023252,0.0,0.0,1.0,0.0,0.0,1.0
32.0,2.0,5.0,0.2631578947368421,10.80722841828625,19.0,5.0,0.2631578947368421,5.0,0.2631578947368421,2.0,5.0,5.0,9.156460661900825,0.8333333333333334,0.8333333333333334,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,7.448467559916419e-05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9615684576889264,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.4861005790032404,0.0,0.0,1.0,0.0,0.0,1.0
40.0,3.0,0.0,0.0,10.12956303944121,33.0,11.0,0.3333333333333333,6.0,0.1818181818181818,1.0,0.0,0.0,7.752280284483094,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2787351046768437,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9119461338964632,0.0,0.0,0.3678839458033432,0.0,0.0,0.1316777024690055,0.0,0.0,1.0,0.0,0.0,0.9411586018767706,0.0,0.0,1.0,0.0,0.0,0.4423842505442165
48.0,1.0,4.0,0.1081081081081081,11.775701053477087,37.0,15.0,0.4054054054054054,4.0,0.1081081081081081,1.0,4.0,4.0,9.368474084647374,0.3076923076923077,0.3076923076923077,13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3884463971246207,0.0,0.0,0.9891576802784708,0.0,0.0,0.6898649060884297,0.0,0.0,0.7523207793213381,1.0,4.0,0.1093131911191356,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9737975777781168,0.0,0.0,1.0,0.0,0.0,0.6547016271012248
56.0,2.0,4.0,0.0909090909090909,11.217877940487703,44.0,28.0,0.6363636363636364,13.0,0.2954545454545454,2.0,4.0,0.0,8.81953387136974,0.4,0.4,10,0.0,0.0,0.9681217399043868,0.0,0.0,1.0,0.0,0.0,0.826840951717803,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2990850013993428,0.0,0.0,0.9428605451526366,0.0,0.0,1.0,0.0,0.0,0.1379290478548986,0.0,0.0,1.0,0.0,0.0,0.9800455843116036,1.0,4.0,6.66890580685877e-05
64.0,3.0,18.0,0.4,11.382318017404996,45.0,40.0,0.8888888888888888,12.0,0.2666666666666666,3.0,24.0,20.0,9.920321529132298,1.8461538461538465,1.8461538461538465,13,1.0,4.0,0.431811963460154,0.0,0.0,0.9645312247837148,0.0,0.0,0.862304874711331,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9208421076269284,0.0,3.0,0.772426404692963,0.0,3.0,0.9540467824033988,0.0,0.0,0.02044745755589,0.0,0.0,0.9356833829012956,0.0,0.0,1.0,2.0,14.0,8.324128129500665e-06
72.0,1.0,0.0,0.0,11.570970409431531,48.0,53.0,1.1041666666666667,13.0,0.2708333333333333,1.0,0.0,0.0,9.193678112168486,0.0,0.0,10,0.0,0.0,1.0,0.0,0.0,0.9982109388866331,0.0,0.0,0.8880773748897662,0.0,0.0,0.0241591586451415,0.0,0.0,1.0,0.0,0.0,0.9408591456101972,0.0,0.0,0.5342291133559177,0.0,0.0,1.0,0.0,0.0,0.9323086782487656,1.0,0.0,0.4690130459299426,0.0,0.0,1.0,0.0,0.0,1.0
80.0,5.0,10.0,0.1785714285714285,11.77677008073884,56.0,66.0,1.1785714285714286,13.0,0.2321428571428571,5.0,11.0,11.0,9.141378576721396,0.4782608695652174,0.4782608695652174,23,0.0,0.0,1.0,1.0,2.0,0.6002777330376711,2.0,2.0,0.0353379727149512,0.0,0.0,1.0,0.0,0.0,0.1965477109647412,0.0,0.0,0.802992509747262,0.0,0.0,0.4949756491335987,0.0,0.0,1.0,0.0,0.0,0.9983894762101772,1.0,4.0,0.7281103389778919,0.0,0.0,1.0,1.0,3.0,0.4806702141799719
88.0,7.0,27.0,0.421875,10.317800952682624,64.0,104.0,1.625,38.0,0.59375,6.0,39.0,28.0,8.156805453810424,1.7727272727272727,1.7727272727272727,22,0.0,0.0,1.0,0.0,0.0,0.8897634796079285,0.0,0.0,0.4719855579284309,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.3124680388563481,0.0,0.0,1.0,0.0,0.0,0.5520870793833511,0.0,9.0,0.733289613397358,1.0,3.0,0.4866906438443585,0.0,0.0,1.0,3.0,24.0,0.3773060214307863
96.0,11.0,27.0,0.3857142857142857,9.44453576083662,70.0,153.0,2.185714285714285,49.0,0.7,11.0,43.0,4.0,5.459571687694418,1.7916666666666667,1.7916666666666667,24,1.0,3.0,0.1523695442202228,0.0,0.0,1.0,1.0,2.0,0.3400535192720098,0.0,0.0,0.9377237584038094,0.0,0.0,1.0,0.0,0.0,0.9059835096919456,0.0,0.0,0.9550737635186692,0.0,2.0,0.9946004398850724,3.0,15.0,0.1290816880180108,2.0,6.0,0.0178202200527387,0.0,0.0,0.8205200551734825,4.0,15.0,0.2742225980701339
104.0,7.0,23.0,0.3066666666666666,11.15718052711245,75.0,212.0,2.8266666666666667,59.0,0.7866666666666666,7.0,39.0,0.0,6.883451392664066,2.0526315789473686,2.0526315789473686,19,1.0,11.0,0.0,0.0,3.0,0.6536176403513527,2.0,7.0,0.1768046424210659,1.0,2.0,0.3301201139286658,0.0,0.0,1.0,0.0,0.0,0.984112682478526,1.0,0.0,0.6517360446557331,1.0,4.0,0.4548133554104199,0.0,3.0,0.5175611034740647,0.0,5.0,0.2946115654506454,1.0,4.0,0.0,0.0,0.0,0.6541082865677504
112.0,3.0,15.0,0.1851851851851851,12.354505202198984,81.0,234.0,2.888888888888889,22.0,0.2716049382716049,2.0,32.0,0.0,8.731626953139491,1.8823529411764703,1.8823529411764703,17,0.0,0.0,1.0,0.0,0.0,0.3758054802255891,0.0,2.0,0.3661645646374791,1.0,5.0,0.4764693453394286,0.0,0.0,1.0,0.0,3.0,0.9513936199836444,0.0,3.0,0.5604720486751322,0.0,0.0,0.865678302676234,0.0,7.0,0.1653188880788107,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.932572802698349
120.0,6.0,15.0,0.1685393258426966,11.437441355240969,89.0,266.0,2.9887640449438204,32.0,0.3595505617977528,6.0,38.0,6.0,7.338060813249582,1.52,1.52,25,0.0,0.0,0.5869646551272639,0.0,0.0,0.9575200805594404,0.0,0.0,1.0,1.0,2.0,0.0070784245134916,0.0,0.0,1.0,2.0,6.0,0.0003880545087553,0.0,9.0,0.622805212888865,2.0,9.0,0.0668655530396764,0.0,7.0,0.435465711739996,0.0,0.0,0.9677710134014263,0.0,0.0,1.0,1.0,5.0,0.7158632334443835
128.0,5.0,34.0,0.3617021276595745,11.18973522351382,94.0,317.0,3.372340425531915,51.0,0.5425531914893617,4.0,45.0,7.0,7.033881172703074,2.142857142857143,2.142857142857143,21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.3226819059629338,0.0,0.0,0.146235004320146,0.0,0.0,0.8289837256426216,2.0,24.0,0.2853390966195981,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.6041472446024717,0.0,0.0,0.4806389452206824,0.0,0.0,1.0,1.0,9.0,0.0056070052626054
136.0,3.0,4.0,0.0425531914893617,10.286398961963004,94.0,328.0,3.48936170212766,11.0,0.1170212765957446,1.0,29.0,0.0,6.5036165930096494,1.16,1.16,25,0.0,0.0,0.1025534440073534,0.0,0.0,1.0,0.0,3.0,0.9566543244994632,0.0,0.0,0.1780242821213804,0.0,0.0,0.3043814491210374,0.0,3.0,0.4949578891124189,0.0,0.0,0.6864829704747386,1.0,10.0,0.3597397266199422,0.0,13.0,0.2628161055445178,0.0,0.0,0.9168510300162748,0.0,0.0,1.0,0.0,0.0,0.2276935085443606
144.0,7.0,20.0,0.2061855670103092,10.768132256950471,97.0,369.0,3.804123711340206,41.0,0.422680412371134,2.0,26.0,0.0,10.63625566689754,1.4444444444444444,1.4444444444444444,18,1.0,1.0,0.0007129482638555,0.0,0.0,1.0,0.0,12.0,0.7993112745400183,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6780243208300661,0.0,0.0,0.9616891780909862,0.0,0.0,1.0,0.0,3.0,0.0614441355179989,0.0,0.0,0.8207876705560151,0.0,3.0,0.9901270547705022,1.0,7.0,0.2844451608120714
152.0,9.0,59.0,0.6145833333333334,11.450226747369078,96.0,426.0,4.4375,57.0,0.59375,5.0,67.0,41.0,9.443963573678106,2.7916666666666665,2.7916666666666665,24,1.0,12.0,0.0443032785050351,0.0,0.0,1.0,2.0,16.0,0.537725614729191,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9614479745928228,0.0,8.0,0.5838309170769345,0.0,3.0,0.6057789029742723,2.0,18.0,0.2760329561595585,0.0,6.0,0.948564900481983,0.0,3.0,0.9749466775537388,0.0,1.0,0.9388436681171548
160.0,15.0,101.0,1.01,9.713559738571798,100.0,450.0,4.5,24.0,0.24,6.0,91.0,24.0,7.383086414358376,3.3703703703703702,3.3703703703703702,27,1.0,17.0,0.0,0.0,10.0,0.5772371460334872,1.0,9.0,0.2158037874390848,0.0,0.0,0.9260472838555204,0.0,0.0,1.0,0.0,0.0,0.3603906091393385,0.0,3.0,0.8274269390004703,0.0,0.0,1.0,2.0,33.0,0.4763351179432303,0.0,0.0,0.9150626525565604,0.0,3.0,0.5544985838402368,2.0,16.0,0.3605919490442108
168.0,13.0,151.0,1.5408163265306123,10.363581480619862,98.0,533.0,5.438775510204081,83.0,0.8469387755102041,8.0,147.0,56.0,8.23769849549311,5.068965517241379,5.068965517241379,29,1.0,25.0,0.0,0.0,40.0,0.8448261620506994,0.0,0.0,0.9989223477768738,0.0,0.0,0.650347872613459,0.0,0.0,1.0,1.0,11.0,0.7195160734270584,1.0,2.0,0.4619031432304067,0.0,0.0,1.0,3.0,59.0,0.4105984382607846,0.0,6.0,0.9291067361145926,0.0,0.0,0.9981321158960323,2.0,4.0,0.0846417852560551
176.0,14.0,122.0,1.2842105263157897,9.8401240404105,95.0,612.0,6.442105263157894,79.0,0.8315789473684211,9.0,125.0,0.0,4.419484234851395,4.62962962962963,4.62962962962963,27,1.0,33.0,0.4821825588442974,2.0,41.0,0.1974604409587639,1.0,0.0,0.0452113013028982,0.0,3.0,0.5611772110928357,0.0,0.0,1.0,3.0,12.0,0.0002984303927435,0.0,0.0,0.9056158359320212,0.0,0.0,0.5320455377332384,2.0,26.0,0.074167810785034,0.0,0.0,0.973861534457831,0.0,0.0,0.6341827554180091,0.0,10.0,0.1842611977705574
184.0,6.0,26.0,0.2795698924731182,10.399963580007569,93.0,607.0,6.526881720430108,0.0,0.0,6.0,80.0,0.0,5.585472068480484,5.333333333333333,5.333333333333333,15,0.0,0.0,0.9756446030832876,0.0,26.0,0.2159369803206898,0.0,0.0,0.9325405259204907,0.0,3.0,0.997104696722753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0763302184926605,0.0,0.0,1.0,2.0,22.0,0.2296548500965329,0.0,3.0,0.5573167350171374,0.0,0.0,1.0,4.0,26.0,0.068542014415628
192.0,5.0,16.0,0.1797752808988764,11.19037431794642,89.0,608.0,6.831460674157303,1.0,0.0112359550561797,3.0,84.0,4.0,8.645874328551455,4.0,4.0,21,0.0,7.0,0.660126281984694,2.0,35.0,1.4729390040863405e-05,1.0,31.0,0.516447837631084,0.0,0.0,1.0,0.0,0.0,0.9402165544072628,0.0,3.0,0.9300716023208953,0.0,5.0,0.5975950325455618,0.0,0.0,0.5155763079998856,0.0,1.0,0.6432241469165297,0.0,2.0,0.3923954370867901,0.0,0.0,1.0,0.0,0.0,0.4521534170238839
200.0,8.0,41.0,0.4361702127659574,11.802902421589994,94.0,615.0,6.542553191489362,7.0,0.0744680851063829,5.0,53.0,0.0,10.230008230119282,2.208333333333333,2.208333333333333,24,2.0,10.0,0.0001172094679493,0.0,0.0,0.2457227993364414,1.0,3.0,0.5961659470769327,0.0,0.0,0.3246227182110102,0.0,3.0,0.9568586602281456,0.0,0.0,1.0,0.0,3.0,0.958290902147917,0.0,6.0,0.9396928755265316,1.0,6.0,0.4628178816692503,0.0,2.0,0.7221392206919751,0.0,0.0,1.0,1.0,20.0,0.582436512461453
208.0,5.0,24.0,0.2553191489361702,12.299453620249205,94.0,632.0,6.723404255319149,17.0,0.1808510638297872,4.0,51.0,0.0,10.175806312859349,2.125,2.125,24,0.0,0.0,0.1640754409042304,0.0,0.0,1.0,1.0,10.0,0.5895430106458719,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.7983808621837464,0.0,3.0,0.8027279651626928,0.0,3.0,0.9543595886356112,0.0,4.0,0.5865903208480606,1.0,1.0,0.0007373411289766,0.0,0.0,1.0,2.0,28.0,0.3098332927984933
