step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1,0.0,0.0,5.4636110218474645,2,0.0,0.0,0.0,0.0,0,0.0,0.0,10.927222043694927,0.0,0.0,1,0,0.0,0.6897058233002138
16.0,0,0.0,0.0,11.067197671817828,3,0.0,0.0,0.0,0.0,0,0.0,0.0,8.857113367598505,0.0,0.0,1,0,0.0,0.6838168337323859
24.0,1,0.0,0.0,8.099565648700153,7,0.0,0.0,0.0,0.0,1,0.0,0.0,4.997035476103261,0.0,0.0,5,1,0.0,0.3315585181081839
32.0,0,0.0,0.0,12.614537997120854,6,0.0,0.0,0.0,0.0,0,0.0,0.0,13.844466713834812,0.0,0.0,4,0,0.0,0.8635415365250677
40.0,1,4.0,0.6666666666666666,10.3596313940635,6,4.0,0.6666666666666666,4.0,0.6666666666666666,1,4.0,4.0,10.915742440796723,0.8,0.8,5,1,4.0,0.7479304847623247
48.0,0,0.0,0.0,9.472686759245606,9,7.0,0.7777777777777778,3.0,0.3333333333333333,0,0.0,0.0,9.076335467639929,0.0,0.0,7,0,0.0,0.5937612968336897
56.0,2,10.0,0.8333333333333334,6.997480078098794,12,20.0,1.6666666666666667,13.0,1.0833333333333333,2,10.0,10.0,5.012665459296078,1.1111111111111112,1.1111111111111112,9,2,10.0,0.3022146723547528
64.0,5,26.0,1.7333333333333334,5.478702371597035,15,46.0,3.066666666666667,26.0,1.7333333333333334,5,26.0,16.0,3.452116527155104,2.363636363636364,2.363636363636364,11,5,26.0,0.1994087464766095
72.0,2,6.0,0.3529411764705882,6.226419671240318,17,60.0,3.5294117647058822,14.0,0.8235294117647058,2,16.0,0.0,3.9833388393485007,1.4545454545454546,1.4545454545454546,11,2,16.0,0.224730303680104
80.0,2,14.0,0.875,11.124105140032125,16,25.0,1.5625,0.0,0.0,2,15.0,0.0,7.634707829415799,1.6666666666666667,1.6666666666666667,9,2,15.0,0.4850453650255506
88.0,1,2.0,0.1428571428571428,7.917853047739795,14,20.0,1.4285714285714286,0.0,0.0,1,2.0,0.0,7.871288400715155,0.1666666666666666,0.1666666666666666,12,1,2.0,0.5120281068993625
96.0,5,28.0,1.4,6.540387800567396,20,29.0,1.45,9.0,0.45,5,28.0,26.0,6.540387800567396,1.4,1.4,20,5,28.0,0.4365128533253452
104.0,1,5.0,0.2,8.217654577898163,25,61.0,2.44,32.0,1.28,1,17.0,0.0,8.114332509758341,0.85,0.85,20,1,17.0,0.527212422845046
112.0,7,27.0,1.0,6.532878011640263,27,52.0,1.9259259259259256,0.0,0.0,7,39.0,22.0,6.456463137600979,1.95,1.95,20,7,39.0,0.4180455240071533
120.0,2,2.0,0.074074074074074,7.359696744402872,27,76.0,2.814814814814815,24.0,0.8888888888888888,2,34.0,0.0,5.894644114520735,1.7,1.7,20,2,34.0,0.3944783830319037
128.0,6,28.0,1.0769230769230769,9.033332873804891,26,60.0,2.3076923076923075,0.0,0.0,6,28.0,0.0,6.054582779960179,1.8666666666666667,1.8666666666666667,15,6,28.0,0.3986813316813292
136.0,5,32.0,1.5238095238095235,6.886417212089826,21,61.0,2.9047619047619047,1.0,0.0476190476190476,5,40.0,12.0,5.876774077134943,2.3529411764705883,2.3529411764705883,17,5,40.0,0.4100425638128846
144.0,4,32.0,1.4545454545454546,8.712871731023077,22,74.0,3.363636363636364,13.0,0.5909090909090909,4,32.0,0.0,6.243493255875222,2.2857142857142856,2.2857142857142856,14,4,32.0,0.4520176897786316
152.0,3,11.0,0.4583333333333333,7.676652738155782,24,68.0,2.833333333333333,0.0,0.0,3,22.0,0.0,6.333262632120676,1.2941176470588236,1.2941176470588236,17,3,22.0,0.4213526165014202
160.0,4,32.0,1.3333333333333333,10.925821629817811,24,45.0,1.875,0.0,0.0,3,29.0,7.0,9.258330343688131,1.9333333333333331,1.9333333333333331,15,3,29.0,0.5852177772066298
168.0,3,6.0,0.2727272727272727,7.613506748236701,22,47.0,2.136363636363636,2.0,0.0909090909090909,3,8.0,0.0,7.32612273110681,0.4705882352941176,0.4705882352941176,17,3,8.0,0.4719379633987152
176.0,6,29.0,1.16,7.539985011522066,25,44.0,1.76,0.0,0.0,6,31.0,23.0,6.679648576934407,1.4761904761904765,1.4761904761904765,21,6,31.0,0.4329063841657232
184.0,8,44.0,1.4666666666666666,7.14800812465759,30,91.0,3.033333333333333,47.0,1.5666666666666669,8,46.0,15.0,6.315038571255013,1.9166666666666667,1.9166666666666667,24,8,46.0,0.4138240688776102
192.0,7,20.0,0.625,6.753672950473304,32,97.0,3.03125,6.0,0.1875,7,38.0,0.0,6.189092730532051,1.4074074074074074,1.4074074074074074,27,7,38.0,0.389956825758479
200.0,11,83.0,2.515151515151515,7.71293251996992,33,102.0,3.090909090909091,5.0,0.1515151515151515,11,86.0,48.0,5.780614642651352,3.3076923076923075,3.3076923076923075,26,11,86.0,0.3805224459171806
208.0,5,19.0,0.6333333333333333,6.162754513560592,30,156.0,5.2,54.0,1.8,5,89.0,3.0,6.002405306116079,3.423076923076923,3.423076923076923,26,5,89.0,0.3933322998357165
216.0,5,31.0,0.9393939393939394,8.264684666917164,33,137.0,4.151515151515151,0.0,0.0,5,40.0,0.0,6.9623851230995415,1.7391304347826086,1.7391304347826086,23,5,40.0,0.4684319719246542
224.0,5,11.0,0.3666666666666666,6.539864449632207,30,76.0,2.533333333333333,0.0,0.0,5,42.0,2.0,5.883174546108116,1.68,1.68,25,5,42.0,0.413518607707607
232.0,9,59.0,1.903225806451613,7.914374952126894,31,80.0,2.5806451612903225,4.0,0.1290322580645161,8,68.0,26.0,6.233710244290648,2.9565217391304346,2.9565217391304346,23,8,68.0,0.4396367725943126
240.0,7,18.0,0.6206896551724138,6.59576699985328,29,118.0,4.068965517241379,38.0,1.3103448275862069,6,61.0,0.0,6.850151997133512,2.652173913043478,2.652173913043478,23,6,61.0,0.465045927558429
248.0,5,32.0,1.103448275862069,6.6637524209364605,29,153.0,5.275862068965517,35.0,1.206896551724138,5,63.0,2.0,5.643928984981315,3.0,3.0,21,5,63.0,0.4092383300753169
256.0,8,86.0,3.44,6.603039853039307,25,135.0,5.4,0.0,0.0,8,90.0,27.0,5.549382077551153,4.5,4.5,20,8,90.0,0.3896666484900547
264.0,3,13.0,0.5,7.269453511797021,26,157.0,6.038461538461538,22.0,0.8461538461538461,3,72.0,0.0,6.432629791429593,3.789473684210526,3.789473684210526,19,3,72.0,0.4528848088252142
272.0,8,31.0,1.0689655172413792,5.508388406323155,29,108.0,3.724137931034482,0.0,0.0,8,93.0,21.0,4.830417035645922,4.043478260869565,4.043478260869565,23,8,93.0,0.3265218992238982
280.0,5,15.0,0.4838709677419355,6.589911514561397,31,156.0,5.032258064516129,48.0,1.5483870967741935,5,78.0,0.0,5.6251522920691945,3.25,3.25,24,5,78.0,0.3972261139162973
288.0,4,22.0,0.6666666666666666,8.85291533408527,33,102.0,3.090909090909091,0.0,0.0,4,29.0,0.0,7.217222026306863,1.318181818181818,1.318181818181818,22,4,29.0,0.5043630627260822
296.0,5,43.0,1.303030303030303,7.803070518359205,33,65.0,1.9696969696969695,0.0,0.0,5,43.0,14.0,7.074681644536838,1.72,1.72,25,5,43.0,0.4941710775709667
