step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1,0.0,0.0,5.4636110218474645,2,0.0,0.0,0.0,0.0,0,0.0,0.0,10.927222043694927,0.0,0.0,1,0,0.0,0.6897058233002138
16.0,1,4.0,1.3333333333333333,7.402747044725895,3,4.0,1.3333333333333333,4.0,1.3333333333333333,1,4.0,4.0,4.180441902363138,2.0,2.0,2,1,4.0,0.3227476744776441
24.0,1,0.0,0.0,7.506675821986031,8,7.0,0.875,3.0,0.375,1,0.0,0.0,5.739219882677854,0.0,0.0,5,1,0.0,0.379706595170606
32.0,2,5.0,0.8333333333333334,9.238822799462838,6,5.0,0.8333333333333334,0.0,0.0,2,5.0,5.0,9.238822799462838,0.8333333333333334,0.8333333333333334,6,2,5.0,0.5763271202996857
40.0,1,4.0,0.5,9.447238298523915,8,16.0,2.0,11.0,1.375,1,4.0,0.0,10.915742440796723,0.8,0.8,5,1,4.0,0.7479304847623247
48.0,1,12.0,1.3333333333333333,7.793330136193433,9,12.0,1.3333333333333333,0.0,0.0,1,12.0,8.0,7.960458144732655,1.5,1.5,8,1,12.0,0.5274261455673177
56.0,3,32.0,3.2,4.590836073640904,10,32.0,3.2,20.0,2.0,3,32.0,20.0,4.590836073640904,3.2,3.2,10,3,32.0,0.2778008138482263
64.0,8,77.0,5.5,2.5401106606098915,14,77.0,5.5,45.0,3.2142857142857144,8,77.0,45.0,2.5401106606098915,5.5,5.5,14,8,77.0,0.1438626110906775
72.0,13,155.0,8.61111111111111,1.6158271727372104,18,155.0,8.61111111111111,78.0,4.333333333333333,13,155.0,78.0,1.6158271727372104,8.61111111111111,8.61111111111111,18,13,155.0,0.0916686619524399
80.0,4,43.0,1.7916666666666667,4.679576495927463,24,227.0,9.458333333333334,72.0,3.0,4,91.0,0.0,3.8907129045226703,5.055555555555555,5.055555555555555,18,4,91.0,0.2462613406162949
88.0,6,20.0,0.8,5.596319444512526,25,186.0,7.44,0.0,0.0,6,74.0,0.0,4.787004867642189,3.7,3.7,20,6,74.0,0.3187042181547113
96.0,13,111.0,3.7,5.118129106424642,30,233.0,7.766666666666667,47.0,1.5666666666666669,13,165.0,91.0,4.402645840206131,5.892857142857143,5.892857142857143,28,13,165.0,0.2975838224561326
104.0,18,239.0,7.029411764705882,4.894844656665818,34,361.0,10.617647058823527,128.0,3.764705882352941,18,293.0,128.0,4.2582586818549775,9.15625,9.15625,32,18,293.0,0.2854381041214786
112.0,14,140.0,3.58974358974359,4.3918174656586,39,433.0,11.102564102564102,72.0,1.8461538461538465,14,286.0,0.0,3.631180308459225,8.666666666666666,8.666666666666666,33,14,286.0,0.2351473222798356
120.0,8,70.0,1.8421052631578947,7.185211437935967,38,370.0,9.736842105263158,0.0,0.0,8,182.0,0.0,4.883808616146868,6.275862068965517,6.275862068965517,29,8,182.0,0.3128288709321163
128.0,12,145.0,4.393939393939394,7.7168451163267715,33,222.0,6.727272727272728,0.0,0.0,12,147.0,0.0,4.789575042647624,6.391304347826087,6.391304347826087,23,12,147.0,0.3105515428520146
136.0,11,157.0,5.233333333333333,4.679667213569781,30,232.0,7.733333333333333,10.0,0.3333333333333333,11,196.0,49.0,3.7527606670892073,7.538461538461538,7.538461538461538,26,11,196.0,0.2612348391001983
144.0,9,63.0,2.032258064516129,6.743743296257924,31,278.0,8.96774193548387,46.0,1.4838709677419355,9,109.0,0.0,4.659435168722281,5.45,5.45,20,9,109.0,0.3451555402075972
152.0,14,160.0,5.0,6.437959684431604,32,301.0,9.40625,23.0,0.71875,12,148.0,39.0,4.196103036397586,6.434782608695652,6.434782608695652,23,12,148.0,0.2867385901132845
